date,open,high,low,close,volume
2024-02-10,0.5411,0.5583,0.5282,0.55216,35468868.80369357
2024-02-11,0.5517,0.56592,0.5356,0.541712,42702622.75177756
2024-02-12,0.5417,0.5687,0.5308,0.5595,42485552.335642256
2024-02-13,0.5594,0.5647,0.5341,0.5452,36867297.53644477
2024-02-14,0.5452,0.5835,0.54,0.5776,44824843.93502902
2024-02-15,0.5774,0.6125,0.5698,0.6094,59796077.55088872
2024-02-16,0.6092,0.6142,0.582353,0.5992,50942850.95876952
2024-02-17,0.599194,0.61121,0.568999,0.6097,32444929.77918858
2024-02-18,0.609619,0.639,0.6094,0.6196,51981347.08880907
2024-02-19,0.6197,0.639,0.61447,0.6308,33679271.559402354
2024-02-20,0.6309,0.6419,0.5944,0.622,50857258.70779244
2024-02-21,0.6218,0.6237,0.57447,0.5988,41383163.23100386
2024-02-22,0.5988,0.6079,0.58057,0.5855,30561633.9651159
2024-02-23,0.5855,0.595004,0.56786,0.5823,27546520.559474338
2024-02-24,0.5822,0.60079,0.568549,0.5969,26666298.03720425
2024-02-25,0.597,0.60072,0.5804,0.5913,22631762.627785232
2024-02-26,0.5914,0.6229,0.57315,0.6197,46867999.69151284
2024-02-27,0.6198,0.631,0.60648,0.6242,61263864.90806135
2024-02-28,0.6243,0.6619,0.59391,0.6293,87946563.95061508
2024-02-29,0.6295,0.709,0.62306,0.6552,121313506.59071936
2024-03-01,0.6553,0.7214,0.6531,0.7203,60916849.21451754
2024-03-02,0.719,0.7645,0.71626,0.7422,79808206.77059254
2024-03-03,0.742,0.7431,0.68283,0.7285,38825492.393044874
2024-03-04,0.72822,0.799252,0.72353,0.7712,99261907.98365636
2024-03-05,0.7714,0.7834,0.55717,0.6932,136802637.76167315
2024-03-06,0.6933,0.75702,0.66497,0.7355,70893780.2363697
2024-03-07,0.7354,0.756,0.7182,0.7439,50548753.598203994
2024-03-08,0.7439,0.755765,0.69815,0.723024,57183476.83581123
2024-03-09,0.7246,0.7473,0.71861,0.743346,33277326.114038054
2024-03-10,0.7431,0.7456,0.69875,0.7173,34674871.04324756
2024-03-11,0.7173,0.7884,0.684719,0.7754,88301744.81212495
2024-03-12,0.7755,0.776274,0.70149,0.7483,61497911.77540089
2024-03-13,0.7484,0.77375,0.73508,0.7646,52298752.34372691
2024-03-14,0.7647,0.8102,0.7129,0.7506,103734911.6805051
2024-03-15,0.75,0.764,0.66925,0.7275,72497491.44138822
2024-03-16,0.7276,0.73513,0.6502,0.6585,46485228.57817415
2024-03-17,0.6585,0.7021,0.6286,0.6808,50120351.30158158
2024-03-18,0.6809,0.69981,0.64184,0.6604,48500400.39053211
2024-03-19,0.6601,0.6659,0.58,0.5862,81396286.82921109
2024-03-20,0.5862,0.6447,0.569,0.6399,65621727.52029786
2024-03-21,0.6398,0.64913,0.6176,0.6315,37618712.022533216
2024-03-22,0.6314,0.6427,0.59845,0.6147,34338520.92663802
2024-03-23,0.6148,0.63955,0.61027,0.622962,16854979.79738137
2024-03-24,0.6231,0.6495,0.6224,0.6467,19565049.268483542
2024-03-25,0.6468,0.668408,0.6381,0.6565,37483336.13848773
2024-03-26,0.6565,0.6839,0.6515,0.6651,37393212.34257637
2024-03-27,0.6651,0.671,0.63,0.6475,62221842.73726696
2024-03-28,0.6475,0.65842,0.6349,0.651,28234639.427354224
2024-03-29,0.6512,0.6682,0.6352,0.6647,36760586.609793395
2024-03-30,0.6646,0.670122,0.6419,0.6438,22549431.793836985
2024-03-31,0.6438,0.65422,0.6419,0.6499,18144911.247853667
2024-04-01,0.6499,0.65289,0.6052,0.6216,37746339.7339967
2024-04-02,0.6216,0.6218,0.57288,0.5809,42786232.372679666
2024-04-03,0.581,0.595,0.56277,0.569427,27459092.670908697
2024-04-04,0.5694,0.597241,0.5586,0.58357,30543845.43790867
2024-04-05,0.5835,0.5852,0.55923,0.574183,24039540.866731394
2024-04-06,0.5745,0.5897,0.5711,0.5836,12987997.83094198
2024-04-07,0.584,0.5973,0.58115,0.5888,16721521.050954167
2024-04-08,0.5888,0.61707,0.5792,0.614197,27012287.327756874
2024-04-09,0.6138,0.62435,0.5896,0.591,29184255.491157193
2024-04-10,0.5909,0.59422,0.5571,0.5861,31776711.00245323
2024-04-11,0.5863,0.59529,0.5753,0.5857,17638477.92899958
2024-04-12,0.5859,0.593,0.43825,0.503,102084720.26655753
2024-04-13,0.503,0.5167,0.4,0.446,99158534.57184762
2024-04-14,0.445726,0.4785,0.4333,0.4682,70001943.52051105
2024-04-15,0.467925,0.49584,0.4392,0.4612,62944586.21716227
2024-04-16,0.461068,0.47889,0.4393,0.4586,43160267.63635837
