date,open,high,low,close,volume
2024-05-04,0.7327,0.7403,0.7242,0.7293,5690545.537586792
2024-05-05,0.7293,0.74209,0.719,0.7338,6588959.9933826765
2024-05-06,0.7338,0.77863,0.7095,0.7099,18425013.204201803
2024-05-07,0.71,0.7189,0.6893,0.6931,8989605.038358217
2024-05-08,0.6932,0.69607,0.6722,0.681,8520676.436934154
2024-05-09,0.6807,0.69994,0.671,0.6944,7891186.450125381
2024-05-10,0.6943,0.70311,0.6635,0.6719,10023008.607595645
2024-05-11,0.6717,0.68833,0.6712,0.6755,3968312.1245344733
2024-05-12,0.6752,0.68491,0.6679,0.6705,3204897.1336487876
2024-05-13,0.6708,0.68037,0.6467,0.6632,8033539.352710404
2024-05-14,0.6633,0.684,0.6478,0.6491,7323823.687700232
2024-05-15,0.6495,0.6891,0.6425,0.6863,10349216.94669886
2024-05-16,0.6869,0.6993,0.6668,0.6944,7639065.998572582
2024-05-17,0.6946,0.722,0.6901,0.7138,8677789.921655025
2024-05-18,0.7135,0.72281,0.7076,0.7092,4751369.147402073
2024-05-19,0.709,0.7128,0.6796,0.6828,4962283.928002267
2024-05-20,0.683,0.7566,0.6751,0.7506,13430898.153871428
2024-05-21,0.7509,0.759,0.7183,0.7286,31403926.968389127
2024-05-22,0.7286,0.7331,0.7024,0.7228,17846274.302045245
2024-05-23,0.723,0.759,0.6953,0.7437,17084222.628014404
2024-05-24,0.7435,0.756,0.7039,0.7233,7206277.186792094
2024-05-25,0.7232,0.73386,0.7204,0.7295,3766323.9089023205
2024-05-26,0.7294,0.73352,0.7111,0.7155,3788214.0944621917
2024-05-27,0.7156,0.75077,0.7132,0.7437,7034094.467363154
2024-05-28,0.7435,0.74982,0.7217,0.7312,9558992.842639975
2024-05-29,0.7313,0.7466,0.7129,0.7139,10432685.751969017
2024-05-30,0.7138,0.72321,0.6878,0.6962,9958954.813851597
2024-05-31,0.6961,0.70867,0.6831,0.6936,7199304.948118869
2024-06-01,0.6935,0.70285,0.6904,0.6984,3949218.1988061466
2024-06-02,0.6985,0.70521,0.6857,0.6899,4345147.066560563
2024-06-03,0.6894,0.71278,0.6823,0.7047,7039932.446367778
2024-06-04,0.7046,0.7195,0.697,0.7151,5064025.614656443
2024-06-05,0.7152,0.7269,0.7071,0.7248,6927656.237547014
2024-06-06,0.7247,0.7406,0.7139,0.72575,12906478.087758409
2024-06-07,0.7254,0.7281,0.615,0.6666,26014318.782602817
2024-06-08,0.6666,0.66929,0.6402,0.6499,6925476.042731934
2024-06-09,0.6496,0.6566,0.644,0.6551,4471755.487919238
