date,open,high,low,close,volume
2024-03-07,3822.1,3941.57,3736.5,3875.28,171529.35337932632
2024-03-08,3875.42,4000.0,3822.2,3892.6,207913.88239539927
2024-03-09,3892.62,3951.37,3865.6,3913.55,76020.0088486454
2024-03-10,3913.84,3972.17,3789.4,3881.96,101831.35866591614
2024-03-11,3882.48,4091.67,3721.0,4066.21,247325.49505527262
2024-03-12,4065.3,4093.88,3812.7,3980.34,237510.7679686159
2024-03-13,3968.2,4085.57,3927.7,4007.7,162347.32724807758
2024-03-14,4007.79,4013.25,3714.53,3880.78,229807.5695910576
2024-03-15,3880.45,3965.0,3566.0,3742.95,293619.52953078295
2024-03-16,3743.29,3784.8,3466.55,3520.1,141810.70489905073
2024-03-17,3520.24,3679.7,3410.78,3641.02,146951.89446402175
2024-03-18,3641.51,3645.8,3454.3,3520.66,140530.49747608358
2024-03-19,3518.43,3547.97,3146.98,3156.97,336726.8138495686
2024-03-20,3156.94,3537.8,3057.5,3516.68,409004.9704887438
2024-03-21,3517.02,3589.3,3410.45,3491.78,191782.03317797047
2024-03-22,3496.4,3546.3,3250.0,3335.09,197963.52366236565
2024-03-23,3337.38,3436.39,3271.47,3330.05,111096.95112676028
2024-03-24,3330.28,3473.5,3300.0,3454.03,74900.01522238045
2024-03-25,3458.5,3661.7,3418.61,3591.02,170129.13737629476
2024-03-26,3591.3,3681.9,3543.6,3587.67,123858.32136188372
2024-03-27,3587.5,3665.95,3456.9,3499.56,141879.53166105915
2024-03-28,3499.62,3612.3,3462.44,3561.1,102613.04725153315
2024-03-29,3561.12,3584.9,3470.5,3511.08,79208.30585433358
2024-03-30,3511.21,3568.13,3488.08,3507.51,66572.19122105678
2024-03-31,3507.31,3658.0,3505.76,3645.48,66191.92779324451
2024-04-01,3650.6,3650.6,3410.09,3505.85,123356.6210743468
2024-04-02,3505.87,3507.69,3211.41,3279.64,184781.71520517967
2024-04-03,3279.71,3369.43,3202.8,3312.43,117410.64868477378
2024-04-04,3312.42,3444.95,3251.2,3329.39,132287.60927717705
2024-04-05,3329.41,3348.33,3209.7,3319.26,104088.70295062961
2024-04-06,3319.1,3398.8,3308.5,3352.66,44425.21264467949
2024-04-07,3352.6,3459.52,3345.36,3453.67,48995.381059997824
2024-04-08,3452.4,3731.0,3406.93,3694.56,171956.91379602987
2024-04-09,3694.38,3726.79,3450.6,3504.58,140500.37453405518
2024-04-10,3504.24,3568.9,3408.01,3546.0,106188.17070711726
2024-04-11,3546.07,3620.5,3473.6,3503.06,88318.75924064024
2024-04-12,3503.06,3555.3,2926.93,3239.31,212948.72559548847
2024-04-13,3238.98,3303.5,2537.0,3011.39,309459.83768550045
2024-04-14,3011.42,3178.3,2908.9,3158.06,190907.23324365047
2024-04-15,3156.0,3281.21,3025.0,3103.13,173022.94582861426
2024-04-16,3101.38,3132.1,2987.26,3085.25,143436.35226135713
2024-04-17,3084.92,3126.2,2914.01,2984.98,152015.86909119814
2024-04-18,2985.4,3100.8,2952.53,3065.82,117768.60387588204
2024-04-19,3065.8,3128.99,2865.71,3057.93,148355.22410444936
2024-04-20,3058.52,3173.2,3019.11,3157.01,49647.6545894611
2024-04-21,3157.81,3199.0,3117.46,3148.1,44171.260352104444
2024-04-22,3148.31,3239.1,3129.68,3201.46,85105.08703462587
2024-04-23,3202.0,3267.2,3153.41,3219.49,87090.84947215772
2024-04-24,3220.0,3295.2,3102.62,3138.91,102503.7117397672
2024-04-25,3139.11,3193.8,3071.79,3155.36,107571.34606924537
2024-04-26,3155.63,3169.9,3101.01,3130.0,80914.56006208145
2024-04-27,3129.96,3287.0,3067.27,3253.04,77826.7952693203
2024-04-28,3252.63,3363.1,3239.72,3262.6,77570.89489365506
2024-04-29,3262.03,3289.8,3113.7,3215.53,100728.07018526594
2024-04-30,3216.09,3255.0,2916.34,3011.4,151671.27742206265
2024-05-01,3011.24,3028.4,2813.8,2968.12,194837.27612394158
2024-05-02,2970.01,3020.4,2890.28,2986.32,92944.4651696496
2024-05-03,2987.86,3131.6,2958.55,3103.27,113983.90864109485
2024-05-04,3105.13,3171.9,3093.28,3117.41,44132.26044768973
2024-05-05,3118.06,3177.0,3073.7,3136.95,46102.94100664072
2024-05-06,3137.54,3225.8,3045.59,3062.69,100973.45455063238
2024-05-07,3063.07,3133.9,3000.0,3005.78,72665.99545109214
2024-05-08,3005.14,3042.9,2936.51,2972.82,71792.13277275399
2024-05-09,2972.87,3064.6,2949.52,3035.92,65895.18857480404
2024-05-10,3036.25,3059.3,2878.38,2909.43,108814.64542852827
2024-05-11,2909.56,2949.2,2885.8,2911.75,33781.05370099144
2024-05-12,2910.11,2962.6,2900.59,2927.75,30556.334005331282
2024-05-13,2929.18,3003.6,2864.01,2950.21,100216.0187014691
2024-05-14,2948.99,2988.0,2858.76,2880.4,99337.44540639735
2024-05-15,2881.49,3044.0,2862.36,3033.2,117789.46298446965
2024-05-16,3033.21,3044.0,2923.73,2945.11,100645.45202763936
2024-05-17,2944.48,3124.2,2932.68,3093.39,98671.23022720357
2024-05-18,3093.54,3151.9,3085.07,3123.99,42277.2808964896
2024-05-19,3121.37,3138.2,3053.74,3070.9,41601.98120346188
2024-05-20,3071.79,3695.0,3048.58,3661.52,350209.4099720457
2024-05-21,3661.51,3841.24,3624.9,3789.37,330133.0790010875
2024-05-22,3789.32,3813.25,3653.11,3735.99,193276.7314851329
2024-05-23,3736.82,3947.0,3521.24,3780.83,402191.1440109136
2024-05-24,3780.87,3831.5,3627.53,3726.89,146906.31268107923
2024-05-25,3726.37,3781.5,3707.41,3749.06,40345.03747950036
2024-05-26,3749.32,3884.7,3731.03,3823.83,84682.40247005422
2024-05-27,3824.85,3975.8,3821.01,3890.72,102183.71855902807
2024-05-28,3890.72,3929.8,3769.47,3839.98,121527.75705772793
2024-05-29,3839.99,3890.0,3740.75,3762.11,122832.31494432178
2024-05-30,3762.23,3825.9,3700.4,3746.74,109940.30963239737
2024-05-31,3746.91,3846.0,3720.52,3758.44,102789.38601882152
2024-06-01,3758.37,3833.7,3748.31,3812.48,37924.82599346023
2024-06-02,3812.84,3837.9,3750.59,3778.88,49221.9433196435
2024-06-03,3778.7,3852.1,3757.32,3766.09,81851.80703602704
2024-06-04,3766.08,3832.56,3728.77,3810.29,75912.02115179964
2024-06-05,3813.02,3888.9,3777.25,3866.57,81047.11481204402
2024-06-06,3866.36,3879.15,3758.19,3812.09,63893.49281857508
2024-06-07,3811.83,3842.0,3574.89,3676.69,131557.19788952687
2024-06-08,3676.88,3711.7,3657.39,3680.84,34819.78963966248
2024-06-09,3680.21,3721.8,3665.53,3706.27,24232.615184681286
2024-06-10,3705.8,3712.6,3640.0,3665.86,53281.06504571968
2024-06-11,3665.86,3671.5,3381.0,3497.31,170797.348223378
2024-06-12,3497.02,3657.05,3461.52,3559.14,122122.6962143082
2024-06-13,3559.14,3562.0,3425.87,3467.65,122337.71698334267
2024-06-14,3468.9,3530.8,3360.62,3479.53,121258.12097975239
2024-06-15,3480.11,3593.6,3470.96,3566.69,67364.20908297654
2024-06-16,3564.36,3652.5,3538.74,3622.1,49916.35639597005
2024-06-17,3620.93,3640.0,3463.38,3509.55,131845.45977759242
2024-06-18,3511.23,3517.6,3350.0,3482.06,155610.96934426032
2024-06-19,3482.07,3591.7,3464.44,3559.14,129158.56742071497
2024-06-20,3557.63,3628.6,3482.61,3510.73,124964.42130199922
2024-06-21,3511.96,3551.5,3443.9,3517.19,123119.79043465876
2024-06-22,3517.08,3526.7,3473.78,3494.09,36822.73127652066
2024-06-23,3494.48,3525.0,3405.07,3418.42,49562.47187902249
2024-06-24,3418.35,3437.4,3230.0,3350.59,197258.0039048562
2024-06-25,3350.82,3431.9,3334.79,3393.6,118435.28125899153
2024-06-26,3394.93,3428.9,3323.0,3369.31,95800.3675749819
2024-06-27,3367.67,3482.0,3359.23,3445.58,92354.71209615681
2024-06-28,3445.4,3492.5,3360.01,3373.62,112393.58816418357
2024-06-29,3374.23,3412.4,3366.21,3373.26,27543.057051829248
2024-06-30,3372.93,3462.6,3347.21,3432.37,38685.627386669854
2024-07-01,3432.23,3526.7,3420.5,3438.36,72629.55857551943
2024-07-02,3438.32,3466.0,3396.76,3416.17,51220.80142744036
2024-07-03,3415.81,3435.6,3248.0,3291.73,103048.35284545283
2024-07-04,3292.89,3315.8,3050.0,3058.89,150019.71731117944
2024-07-05,3062.9,3111.3,2809.41,2981.74,289692.75599125295
2024-07-06,2981.79,3085.1,2955.67,3067.39,61296.38199030824
2024-07-07,3067.56,3079.2,2921.13,2930.78,58678.390935019444
2024-07-08,2929.71,3103.9,2822.64,3018.48,156965.09574528388
2024-07-09,3017.22,3119.1,3003.55,3066.5,71564.68812212354
2024-07-10,3066.5,3158.5,3023.8,3100.3,77072.11338825665
2024-07-11,3102.21,3223.5,3055.0,3099.29,90534.4321589023
2024-07-12,3099.35,3163.3,3045.8,3135.05,60641.014403915426
2024-07-13,3134.84,3210.0,3114.15,3176.71,32891.01343169167
2024-07-14,3176.66,3275.0,3164.66,3246.38,49954.78212110293
2024-07-15,3246.38,3500.0,3233.86,3485.87,130895.72421990831
2024-07-16,3486.38,3503.5,3348.0,3446.67,106167.44788681442
2024-07-17,3442.99,3521.7,3376.5,3387.45,81434.10600095877
2024-07-18,3387.1,3493.2,3367.65,3425.58,72694.13046938213
2024-07-19,3425.49,3546.6,3375.99,3505.75,96788.84850459635
2024-07-20,3505.52,3544.5,3482.03,3519.06,35604.01675725902
2024-07-21,3518.01,3551.7,3412.19,3536.2,53273.188723089195
2024-07-22,3534.57,3566.4,3423.94,3441.1,66663.1780927084
2024-07-23,3441.07,3548.1,3390.0,3482.9,154602.876893038
2024-07-24,3480.97,3501.9,3299.16,3334.99,128757.97358942936
2024-07-25,3336.11,3347.7,3086.13,3174.3,225379.5348692315
2024-07-26,3173.35,3292.7,3169.59,3274.95,102306.95894220022
2024-07-27,3274.94,3333.0,3190.57,3249.25,65489.031490652495
2024-07-28,3249.23,3292.5,3198.23,3269.98,33961.497829773216
2024-07-29,3269.63,3403.7,3256.68,3317.55,125390.36420002673
2024-07-30,3318.82,3372.5,3231.43,3278.27,95402.54913341938
2024-07-31,3278.42,3354.8,3213.0,3231.81,101371.95821072567
2024-08-01,3231.38,3246.8,3077.17,3200.54,129171.96090923854
2024-08-02,3201.94,3223.0,2964.01,2985.84,144037.61086961522
2024-08-03,2985.96,3021.2,2857.35,2901.72,95596.6954817604
2024-08-04,2902.2,2940.3,2626.17,2688.31,135150.53745781514
2024-08-05,2687.18,2700.1,1911.81,2420.37,871243.1111769205
2024-08-06,2420.79,2559.9,2415.69,2462.52,266166.0299892218
2024-08-07,2462.53,2556.9,2308.94,2343.66,235213.42511858087
2024-08-08,2343.4,2725.7,2321.07,2683.59,253763.63466435185
2024-08-09,2685.28,2710.3,2553.08,2599.94,135890.820752844
2024-08-10,2600.19,2647.3,2577.61,2609.2,36621.0135662102
2024-08-11,2609.21,2723.5,2539.84,2555.58,65002.22334105327
2024-08-12,2555.79,2757.0,2509.58,2723.0,138333.55750047992
2024-08-13,2727.9,2742.7,2611.59,2703.49,104134.29720421392
2024-08-14,2703.01,2784.6,2633.76,2661.67,142388.7693552863
2024-08-15,2664.16,2678.1,2514.38,2570.5,134647.1579656524
2024-08-16,2570.22,2634.3,2550.93,2593.75,88938.0430583673
2024-08-17,2593.75,2632.9,2588.17,2614.64,20198.099222411765
2024-08-18,2614.64,2692.1,2594.34,2612.68,53608.672083115685
2024-08-19,2612.7,2653.0,2561.87,2637.15,64557.30580718541
2024-08-20,2637.86,2699.4,2555.26,2573.04,99915.86707048962
2024-08-21,2573.05,2666.7,2536.49,2631.14,81459.99045938246
2024-08-22,2631.18,2648.2,2584.59,2623.3,61545.46380061331
2024-08-23,2627.3,2803.6,2621.38,2764.73,113784.97529249615
2024-08-24,2767.7,2823.3,2732.75,2769.0,64339.91714248957
2024-08-25,2769.77,2796.4,2734.52,2747.0,33552.753552459646
2024-08-26,2747.01,2766.4,2667.25,2680.77,71022.30531412376
2024-08-27,2684.9,2704.3,2393.38,2458.22,137544.6520577972
2024-08-28,2458.44,2560.6,2418.63,2528.51,145622.6581944665
2024-08-29,2528.37,2601.1,2503.09,2528.61,89238.55003465191
2024-08-30,2528.62,2556.1,2430.25,2525.74,105351.91934766874
2024-08-31,2526.84,2540.0,2492.03,2512.62,18275.63782042948
2024-09-01,2512.65,2522.4,2399.2,2425.9,61666.266084823306
2024-09-02,2425.78,2571.0,2423.56,2537.81,73113.3170273943
2024-09-03,2538.49,2557.9,2410.52,2424.18,74437.78707263245
2024-09-04,2424.81,2493.4,2307.12,2450.08,134282.73460212557
2024-09-05,2450.4,2472.0,2347.19,2367.8,88348.63701897883
2024-09-06,2368.17,2413.6,2150.0,2224.46,197039.72384325005
2024-09-07,2224.45,2317.9,2221.01,2273.1,61797.893067045
2024-09-08,2273.11,2339.3,2240.82,2297.47,57227.59132913471
2024-09-09,2297.31,2383.0,2273.0,2360.1,105244.91021665315
2024-09-10,2359.08,2403.4,2320.91,2388.26,71363.16266401157
2024-09-11,2387.78,2393.8,2278.81,2339.99,13377.4743834199
2024-09-12,2340.0,2396.5,2315.98,2361.34,8712.893181899992
2024-09-13,2361.34,2469.1,2338.17,2440.89,12372.057495419936
2024-09-14,2441.43,2444.5,2381.0,2416.99,11768.906663519952
2024-09-15,2417.0,2436.3,2286.06,2323.2,6882.086577850049
2024-09-16,2316.26,2340.2,2253.06,2295.03,11701.960344229954
2024-09-17,2295.03,2396.4,2262.99,2342.1,99281.57918374668
2024-09-18,2341.69,2379.6,2277.05,2374.59,109171.80745083388
2024-09-19,2374.47,2498.0,2372.73,2465.84,133354.44687481743
2024-09-20,2464.52,2576.3,2437.49,2562.02,143736.43429209036
2024-09-21,2562.1,2623.53,2528.75,2613.16,79552.51843341361
2024-09-22,2615.01,2633.2,2525.0,2580.92,68466.8773639721
2024-09-23,2582.0,2708.8,2539.64,2646.72,144997.4299334032
2024-09-24,2647.16,2675.8,2591.67,2653.31,118077.97706444254
2024-09-25,2653.14,2678.7,2553.93,2579.25,85795.88922141296
2024-09-26,2579.15,2670.1,2558.84,2632.53,88977.5477434452
2024-09-27,2632.14,2732.1,2615.45,2695.37,113415.56889186057
2024-09-28,2695.01,2710.1,2650.16,2675.79,30721.511532759883
2024-09-29,2675.74,2689.1,2634.38,2657.89,33301.46479504907
2024-09-30,2658.03,2668.9,2573.89,2601.27,84693.08198478003
2024-10-01,2602.42,2663.4,2413.11,2447.55,181640.86113939635
2024-10-02,2447.38,2504.1,2351.92,2363.76,107904.98242931683
2024-10-03,2363.92,2406.0,2309.17,2349.96,85465.39001646958
2024-10-04,2349.46,2445.2,2338.96,2414.43,75055.46542463667
2024-10-05,2414.59,2432.8,2389.68,2414.51,22264.789318790386
2024-10-06,2414.76,2458.7,2406.0,2439.83,25838.005905410137
2024-10-07,2439.82,2522.3,2402.32,2421.68,92690.68735351878
2024-10-08,2421.68,2467.3,2399.24,2439.48,69068.32356516634
2024-10-09,2439.23,2475.0,2349.63,2368.66,78265.9843280371
2024-10-10,2368.35,2422.1,2327.83,2384.32,100541.14806125975
2024-10-11,2383.97,2472.3,2378.7,2438.77,88541.19161346364
2024-10-12,2436.87,2493.7,2433.43,2475.79,33307.09618293951
2024-10-13,2477.11,2488.0,2435.88,2467.68,35946.02333911187
2024-10-14,2466.4,2656.1,2442.42,2628.74,153425.62738610824
2024-10-15,2628.14,2687.7,2536.47,2606.63,166761.68023747494
2024-10-16,2605.99,2648.1,2588.05,2610.54,109593.25721595204
2024-10-17,2610.43,2648.4,2574.29,2604.91,75113.33444823416
2024-10-18,2604.9,2676.07,2594.79,2641.98,93909.92832492583
2024-10-19,2642.0,2662.99,2630.82,2647.97,21896.155069600987
2024-10-20,2648.53,2758.6,2635.16,2746.22,55609.60880749311
2024-10-21,2745.33,2769.5,2653.94,2665.35,80783.24795188945
2024-10-22,2665.78,2672.9,2603.37,2620.84,84194.08138791575
2024-10-23,2620.84,2626.29,2445.86,2521.94,94163.52711258485
2024-10-24,2523.57,2561.2,2504.7,2534.07,83338.53147135436
2024-10-25,2534.23,2566.7,2379.35,2436.01,158225.73182721846
2024-10-26,2436.73,2506.3,2425.54,2479.49,51917.272856114614
2024-10-27,2478.87,2527.7,2460.47,2504.69,39468.766725601454
2024-10-28,2504.72,2590.1,2468.81,2565.66,121922.37584946313
2024-10-29,2564.97,2681.78,2559.3,2637.85,151211.8497711419
2024-10-30,2636.09,2723.9,2594.97,2658.16,144758.30032849207
2024-10-31,2656.2,2669.8,2500.0,2515.07,108323.71011298134
2024-11-01,2515.09,2585.3,2464.83,2510.27,101145.34828617492
2024-11-02,2512.19,2524.2,2469.7,2493.44,33449.297493822196
2024-11-03,2491.78,2496.01,2409.53,2456.57,74500.48479452603
2024-11-04,2459.0,2491.4,2355.43,2397.0,78498.93426648791
2024-11-05,2395.92,2482.4,2379.3,2422.24,106423.34439721328
2024-11-06,2422.26,2746.83,2420.14,2724.27,291468.94121327205
2024-11-07,2723.26,2920.62,2700.5,2897.65,269257.41991892393
2024-11-08,2896.95,2986.13,2887.9,2964.09,210923.99794830958
2024-11-09,2963.1,3158.83,2955.0,3127.97,145490.0466214621
2024-11-10,3128.19,3251.25,3069.19,3186.07,224831.94632569305
2024-11-11,3183.9,3391.61,3106.4,3375.78,323162.95908402296
2024-11-12,3375.76,3446.98,3208.13,3247.21,329328.74294399074
2024-11-13,3247.54,3340.17,3117.8,3191.45,265324.68537010765
2024-11-14,3191.47,3242.75,3028.32,3059.04,181736.94008921404
2024-11-15,3059.55,3131.8,2982.0,3090.76,174832.0846098555
2024-11-16,3090.48,3220.0,3071.7,3134.25,92218.26732644715
2024-11-17,3103.35,3106.89,3043.05,3075.31,18455.58696629
2024-11-18,3131.93,3226.8,3123.29,3206.96,33515.11768722
2024-11-19,3121.7,3134.85,3066.0,3110.03,29064.0224491
2024-11-20,3052.46,3095.69,3044.7,3072.5,23780.32270366
2024-11-21,3072.07,3390.35,3034.15,3359.9,315615.3868981512
2024-11-22,3360.9,3429.69,3256.2,3331.77,199405.76528495905
2024-11-23,3332.16,3500.0,3304.4,3397.51,190369.54117379518
2024-11-24,3329.03,3375.0,3325.4,3361.07,750265.0
2024-11-25,3364.53,3546.99,3297.2,3414.72,293062.213745762
2024-11-26,3413.65,3466.1,3252.6,3323.32,188225.19929041175
2024-11-27,3323.34,3688.54,3300.76,3657.63,266986.97835406114
2024-11-28,3657.17,3665.28,3530.02,3579.11,138167.3673438004
2024-11-29,3579.53,3650.0,3535.69,3593.67,154241.11941274998
2024-11-30,3593.83,3741.1,3569.63,3706.35,132167.621968419
2024-12-01,3706.12,3748.29,3661.12,3710.24,113130.44282139321
2024-12-02,3711.3,3761.7,3561.8,3644.5,8506.607434530128
2024-12-03,3644.76,3673.2,3502.29,3617.59,199354.01477799867
2024-12-04,3620.4,3894.5,3620.4,3839.5,23852.80549490027
2024-12-05,3843.84,3960.0,3651.7,3788.93,314017.6526674284
2024-12-06,3789.07,4096.0,3775.9,4004.83,251357.25655791178
2024-12-07,4005.37,4030.27,3971.2,4000.01,85033.1547863226
2024-12-08,4000.28,4018.5,3926.45,4006.75,69483.83844249346
2024-12-09,4007.9,4009.0,3464.1,3724.0,26577.45054440955
2024-12-10,3716.27,3785.0,3516.0,3630.34,266795.0056043977
2024-12-11,3630.25,3851.87,3564.36,3835.08,187020.05782957823
2024-12-12,3834.0,3989.22,3797.6,3882.68,190316.9029167337
2024-12-13,3882.69,3969.32,3853.3,3907.75,138087.43291301533
2024-12-14,3907.89,3945.29,3823.4,3869.25,59403.72983733321
2024-12-15,3869.32,3973.71,3831.09,3957.7,69899.45227977705
2024-12-16,3955.82,4109.0,3879.3,3987.6,226667.1947358137
2024-12-17,3987.53,4041.76,3843.9,3893.54,153497.20120052827
2024-12-18,3893.44,3907.71,3615.38,3624.84,230243.76823340738
2024-12-19,3624.85,3720.3,3322.19,3414.35,350890.8594207448
2024-12-20,3418.69,3500.0,3095.65,3473.08,427664.147566687
2024-12-21,3470.47,3553.49,3291.31,3337.09,124811.93020207855
2024-12-22,3337.39,3405.0,3217.84,3278.6,94742.71550052246
2024-12-23,3276.7,3469.0,3213.85,3418.12,204108.95717116303
2024-12-24,3418.13,3542.1,3353.08,3491.13,123268.28282506039
2024-12-25,3490.91,3549.0,3437.42,3493.95,48310.96326656776
2024-12-26,3494.01,3515.3,3301.06,3330.86,137105.12360019624
2024-12-27,3330.89,3444.1,3301.27,3328.6,142497.534145858
2024-12-28,3327.94,3434.5,3316.91,3397.87,42081.4460855866
2024-12-29,3397.9,3418.1,3320.0,3350.23,42581.60224970599
2024-12-30,3349.5,3438.0,3293.1,3355.66,149417.3893430693
2024-12-31,3325.29,3454.2,3310.0,3331.27,126812.67902203
2025-01-01,3344.2,3378.9,3320.8,3365.5,1869.5728349900119
2025-01-02,3366.0,3514.0,3359.7,3458.2,2718.5445208700144
2025-01-03,3452.31,3631.7,3420.62,3607.68,127939.36691641452
2025-01-04,3607.28,3671.2,3571.29,3656.4,61065.611444514165
2025-01-05,3657.59,3676.0,3593.37,3635.46,44709.90148552614
2025-01-06,3635.45,3746.0,3609.58,3688.74,123545.47947475665
2025-01-07,3688.58,3702.24,3356.0,3380.29,187391.14984145892
2025-01-08,3380.67,3416.2,3206.95,3326.29,163827.53438548686
2025-01-09,3331.6,3361.1,3157.0,3218.81,156532.4428196785
2025-01-10,3218.8,3326.2,3194.4,3266.53,131852.3973148796
2025-01-11,3266.06,3322.8,3217.61,3282.01,38086.22377574798
2025-01-12,3282.0,3302.3,3223.07,3266.02,45263.80092280664
2025-01-13,3265.24,3339.5,2913.75,3136.08,245872.00206785707
2025-01-14,3136.15,3259.1,3124.2,3223.97,116498.13289521595
2025-01-15,3224.35,3475.14,3185.25,3451.58,173432.08181013487
2025-01-16,3451.57,3460.6,3262.69,3307.73,171067.13582469826
2025-01-17,3307.83,3527.0,3306.82,3473.69,188658.27529155102
2025-01-18,3473.69,3496.48,3224.29,3304.07,185362.9472594872
2025-01-19,3304.09,3447.0,3125.4,3210.03,371153.8369596255
2025-01-20,3211.85,3451.8,3139.61,3280.4,356543.4143989678
2025-01-21,3279.03,3368.9,3200.98,3327.57,186471.08721369467
2025-01-22,3327.23,3366.1,3220.01,3241.35,111622.4927990058
2025-01-23,3253.08,3349.15,3179.8,3336.07,184440.29298414
2025-01-24,3338.84,3442.4,3275.41,3309.92,181346.9121541832
2025-01-25,3309.92,3350.27,3269.06,3318.37,65861.36300596432
2025-01-26,3318.38,3361.16,3227.68,3231.48,82435.63861297953
2025-01-27,3232.1,3254.7,3001.0,3181.93,252807.05914005326
2025-01-28,3179.99,3226.1,3037.75,3076.06,131649.01681552
2025-01-29,3117.23,3181.99,3053.94,3114.0,169860.12249333
2025-01-30,3114.03,3285.9,3090.89,3247.48,133563.5140358194
2025-01-31,3247.32,3438.96,3213.36,3300.25,206042.4495224235
2025-02-01,3300.25,3330.9,3101.28,3116.78,97974.94845485024
2025-02-02,3118.8,3163.7,2747.8,2869.25,288957.4248203125
2025-02-03,2869.4,2924.6,2100.0,2885.15,1028432.5788798392
2025-02-04,2883.04,2892.22,2632.2,2732.07,421366.70439686
2025-02-05,2732.07,2827.94,2699.6,2788.3,227161.80868706817
2025-02-06,2788.62,2859.2,2655.3,2688.84,243906.1082729126
2025-02-07,2687.06,2799.59,2562.36,2622.95,214501.40073364455
2025-02-08,2622.97,2668.4,2588.13,2632.62,143814.92748053191
