date,open,high,low,close,volume
2024-08-17,10.1353,10.184,10.03,10.155,549675.9256924073
2024-08-18,10.158,10.482,10.06,10.087,784710.5684205407
2024-08-19,10.08765,10.209,9.947,10.185,966213.5151763106
2024-08-20,10.186,10.557,10.045,10.235,1501136.54626998
2024-08-21,10.23641,11.402,10.15,11.215,1895908.9581352216
2024-08-22,11.218,11.626,11.14358,11.494,1532174.6685343771
2024-08-23,11.48,12.22,11.457,12.06,2071398.028397484
2024-08-24,12.064,12.562,11.913,12.346,1271654.4463496679
2024-08-25,12.345,12.393,11.954,12.111,1437206.1060770883
2024-08-26,12.10859,12.7,11.838,11.841,1912690.362398877
2024-08-27,11.84,12.061,10.905,11.161,2059617.0724436997
2024-08-28,11.15934,11.726,10.94,11.172,1487183.7609938742
2024-08-29,11.177,11.469,10.814,10.946,1162727.6647414041
2024-08-30,10.942,11.198,10.5,11.107,1107551.2987158508
2024-08-31,11.114,11.218,10.929,11.01,514223.5412517979
2024-09-01,11.011,11.041,10.22906,10.368,868927.0534963976
2024-09-02,10.365,10.835,10.319,10.761,852916.0595598487
2024-09-03,10.761,10.897,10.20714,10.31,1024313.1311933998
2024-09-04,10.3104,10.508,9.81522,10.333,1549147.8472144052
2024-09-05,10.332,10.415,9.909,10.025,908264.2639136934
2024-09-06,10.023,10.191,9.27987,9.576,1995509.0852560785
2024-09-07,9.574,10.182,9.556,10.027,1210204.2504007216
2024-09-08,10.027,10.467,9.965,10.351,950918.1322184347
2024-09-09,10.351,10.849,10.271,10.539,2023476.044055742
2024-09-10,10.539,10.752,10.329,10.59,1018959.3325031324
2024-09-11,10.59057,10.598,10.172,10.396,1344880.14265215
2024-09-12,10.39186,10.833,10.39186,10.78795,92127.43781566972
2024-09-13,10.78795,11.592,10.65023,11.44909,216718.7990497297
2024-09-14,11.45955,11.486,11.21851,11.30166,68070.9561960101
2024-09-15,11.3018,11.38,10.80286,10.82257,86796.03204897977
2024-09-16,10.80488,10.827,10.41616,10.5486,82281.11221251973
2024-09-17,10.535,10.932,10.434,10.627,1524619.788437435
2024-09-18,10.62497,10.894,10.289,10.891,1574119.6848478138
2024-09-19,10.894,11.414,10.88445,11.202,1947622.555710108
2024-09-20,11.2045,11.737,11.124,11.439,1630849.2959230477
2024-09-21,11.44,11.546,11.20968,11.49,783880.5121073294
2024-09-22,11.493,11.55123,10.853,11.13,1024827.2208696273
2024-09-23,11.132,11.612,10.915,11.389,1463173.9006572852
2024-09-24,11.393,12.241,11.192,12.148,2200166.4139256235
2024-09-25,12.14623,12.568,12.061,12.102,1788020.481763609
2024-09-26,12.106,12.764,11.872,12.558,2218861.4343767525
2024-09-27,12.558,12.888,12.45,12.669,1497663.6925709837
2024-09-28,12.67,12.99,12.368,12.944,1123339.4045421479
2024-09-29,12.948,12.983,12.437,12.467,940781.8489834873
2024-09-30,12.467,12.486,11.757,11.847,1634592.828055801
2024-10-01,11.847,12.266,10.83697,11.015,2686451.894851346
2024-10-02,11.00932,11.328,10.45,10.653,1945883.780347127
2024-10-03,10.649,10.871,10.342,10.657,1732703.7653982183
2024-10-04,10.658,11.261,10.594,11.074,1379034.64862598
2024-10-05,11.077,11.389,10.98285,11.262,988706.801795803
2024-10-06,11.266,11.395,11.16,11.276,1033663.6451653829
2024-10-07,11.275,11.751,11.13028,11.157,2146561.110719039
2024-10-08,11.15746,11.295,10.783,10.826,1447547.0279149923
2024-10-09,10.82064,10.963,10.404,10.52747,1326188.9482576468
2024-10-10,10.529,10.74,10.24,10.55,1361262.694934096
2024-10-11,10.55,11.023,10.494,10.899,1626493.3042499213
2024-10-12,10.901,11.165,10.834,10.997,892574.2425582989
2024-10-13,10.998,11.079,10.622,10.741,966763.3668844365
2024-10-14,10.746,11.339,10.599,11.282,2177106.174170994
2024-10-15,11.28,11.687,10.932,11.455,2727111.622369532
2024-10-16,11.45,11.5271,11.0485,11.243,1711327.3210849846
2024-10-17,11.244,11.347,10.835,11.025,1319072.495730197
2024-10-18,11.026,11.506,10.974,11.478,1276513.5437300291
2024-10-19,11.479,11.597,11.29101,11.417,624249.6837746605
