date,open,high,low,close,volume
2024-08-24,4.895,5.1076,4.848,4.985,1363727.1936324444
2024-08-25,4.983,4.9993,4.747,4.823,1248244.2948436087
2024-08-26,4.825,4.8711,4.532,4.559,1282423.3800987108
2024-08-27,4.558,4.6639,4.242,4.38,1685086.5060860845
2024-08-28,4.3803,4.4706,4.166,4.255,1557233.1984584252
2024-08-29,4.255,4.4163,4.18,4.253,803746.9775607694
2024-08-30,4.251,4.3386,4.102,4.2765,988786.6349360639
2024-08-31,4.277,4.3284,4.218,4.259,321539.4670261917
2024-09-01,4.2567,4.2679,4.0321,4.08,647939.1792957656
2024-09-02,4.068,4.242,4.054,4.209,632995.5935009375
2024-09-03,4.2082,4.2928,4.054,4.063,638811.6915016229
2024-09-04,4.0602,4.2027,3.866,4.11,2100124.9759320836
2024-09-05,4.11,4.1372,3.974,4.02,653885.2384020237
2024-09-06,4.0181,4.0992,3.82,3.958,1221041.709779914
2024-09-07,3.959,4.1441,3.933,4.081,538159.3623893998
2024-09-08,4.0779,4.213,4.057,4.163,476208.25619393314
2024-09-09,4.1616,4.342,4.1117,4.288,631038.7548676822
2024-09-10,4.287,4.289,4.197,4.251,391371.24518638285
2024-09-11,4.2517,4.262,4.052,4.1937,822183.8862645155
2024-09-12,4.1941,4.3104,4.1937,4.3047,120082.17495318018
2024-09-13,4.2955,4.4999,4.2763,4.4259,238923.39094544054
2024-09-14,4.4335,4.4534,4.3537,4.4373,86311.4088395703
2024-09-15,4.4468,4.5625,4.3621,4.3942,155776.1518309502
2024-09-16,4.3924,4.3989,4.15,4.1948,187153.21790930012
2024-09-17,4.1936,4.29,4.13,4.159,486105.91293962667
2024-09-18,4.1582,4.187,3.975,4.1811,1107968.3338225344
2024-09-19,4.178,4.3571,4.1746,4.255,1392983.7151780743
2024-09-20,4.256,4.4091,4.191,4.3342,790016.3647799311
2024-09-21,4.34,4.4808,4.284,4.463,592026.6862668984
2024-09-22,4.4616,4.482,4.236,4.309,512366.78168456646
