date,open,high,low,close,volume
2024-05-02,134.45,141.16,128.13,137.64,1621680.1574459772
2024-05-03,137.57,145.18,132.1,143.73,1603899.468223449
2024-05-04,143.75,149.25,142.25,146.06,745534.2296488112
2024-05-05,146.07,148.2,143.0,145.74,663578.5368143326
2024-05-06,145.71,157.07,145.44,152.83,1474828.6293247282
2024-05-07,152.85,159.42,148.0,148.05,1291661.6990186716
2024-05-08,148.04,150.09,139.89,142.13,1245588.6624459706
2024-05-09,142.14,153.64,140.53,152.54,1211225.3404205448
2024-05-10,152.55,156.0,144.41,146.03,1567961.1697998075
2024-05-11,146.07,147.66,143.05,145.37,743822.2528436534
2024-05-12,145.37,147.97,142.53,143.35,551273.5032676586
2024-05-13,143.36,151.05,137.82,147.49,1421490.2664816873
2024-05-14,147.5,151.5,141.63,141.96,1014632.2215358553
2024-05-15,141.98,159.0,141.12,158.6,1750391.1981076717
2024-05-16,158.6,164.86,156.67,159.37,1591563.5869484262
2024-05-17,159.37,172.37,159.27,169.48,1417553.3682377865
2024-05-18,169.5,176.3,168.7,172.46,842303.1109190944
2024-05-19,172.45,175.56,166.01,169.92,701866.0657932677
2024-05-20,169.92,188.55,167.7,186.74,1693663.0830535232
2024-05-21,186.71,188.91,174.26,178.12,1683731.1690804525
2024-05-22,178.12,183.48,175.0,176.87,1567527.9226710352
2024-05-23,176.85,181.34,165.36,176.11,2172108.4264792325
2024-05-24,176.07,176.24,162.45,167.68,1488684.849602786
2024-05-25,167.76,170.64,165.89,168.33,629961.4350017494
2024-05-26,168.33,168.51,160.36,163.24,1396644.6266783392
2024-05-27,163.25,172.24,163.17,170.02,802475.2173066708
2024-05-28,170.02,173.41,164.32,168.5,926660.0917791516
2024-05-29,168.5,174.19,167.0,168.13,1154508.3803702279
2024-05-30,168.11,172.76,163.48,166.83,1184067.6529519565
2024-05-31,166.97,170.92,163.75,165.51,959283.4745012242
2024-06-01,165.5,167.84,165.49,165.99,328361.26762329624
2024-06-02,165.99,167.21,161.27,163.02,662730.9489318039
2024-06-03,163.03,167.26,161.5,164.88,961403.9986449197
2024-06-04,164.88,171.9,164.3,171.82,872603.1523114465
2024-06-05,171.81,175.62,171.06,173.58,995585.9990761451
2024-06-06,173.57,174.6,167.59,170.1,801857.599157353
2024-06-07,170.02,172.76,153.0,162.47,1391242.8253988083
2024-06-08,162.46,164.39,157.3,157.79,565551.7674396071
2024-06-09,157.79,163.0,156.51,162.12,387166.6400576285
2024-06-10,162.07,163.25,157.35,158.98,532302.3444888855
2024-06-11,158.97,159.67,144.95,149.32,1659179.4085987825
2024-06-12,149.41,161.89,145.46,155.18,1304991.4087274687
2024-06-13,155.18,155.18,145.97,147.23,976718.5006302354
2024-06-14,147.23,148.97,139.56,142.98,1358042.5832239697
2024-06-15,143.06,145.68,142.84,145.45,364971.7406283734
2024-06-16,145.45,151.36,142.97,151.22,473803.94162405917
2024-06-17,151.18,151.73,139.66,143.25,957043.6914993278
2024-06-18,143.23,143.87,128.0,137.37,2290649.5952382633
2024-06-19,137.35,142.01,134.41,135.59,1014696.056937972
2024-06-20,135.6,141.47,131.73,133.49,1345332.361581237
2024-06-21,133.43,135.5,128.6,134.54,1431122.0798123588
2024-06-22,134.54,136.77,132.91,133.65,380664.6777141317
2024-06-23,133.69,135.24,128.0,128.59,605748.9821117388
2024-06-24,128.57,132.7,122.0,132.26,2617124.6854478493
2024-06-25,132.27,139.93,131.02,136.53,1758905.6911270379
2024-06-26,136.54,140.48,134.59,136.72,880301.533505429
2024-06-27,136.67,151.44,135.06,149.48,1444266.8210938356
2024-06-28,149.49,150.97,138.72,139.75,1370464.6041274741
2024-06-29,139.7,143.41,139.45,140.0,830688.4179127885
2024-06-30,139.92,147.7,136.89,146.37,954644.5935917852
2024-07-01,146.45,149.4,145.59,146.52,1168765.0839723789
2024-07-02,146.52,155.11,145.98,153.81,1005055.9803037909
2024-07-03,153.81,154.58,138.91,140.69,1854904.7961688458
2024-07-04,140.69,142.81,127.14,127.83,1749750.2927442875
2024-07-05,127.83,136.62,121.0,134.31,2372029.0802791947
2024-07-06,134.31,144.34,132.25,143.07,924371.3424285293
2024-07-07,143.06,143.38,131.17,131.61,1027790.8675098787
2024-07-08,131.58,142.2,127.75,139.77,1629633.5267682145
2024-07-09,139.78,144.5,136.43,141.44,1024157.7759532807
2024-07-10,141.4,146.54,138.58,141.99,863218.6021743516
2024-07-11,142.02,146.27,135.54,135.7,1178048.945314981
2024-07-12,135.7,140.85,133.91,139.55,1025082.1540023007
2024-07-13,139.53,143.91,137.99,141.93,549251.9999412932
2024-07-14,141.92,148.84,141.92,147.69,906737.479274407
2024-07-15,147.72,160.22,147.07,159.44,1390642.8522011617
2024-07-16,159.44,162.87,152.61,160.69,1426150.7492770888
2024-07-17,160.69,164.9,154.5,155.51,1098005.760193821
2024-07-18,155.52,161.73,155.1,159.21,781566.9823664799
2024-07-19,159.19,172.64,156.16,169.21,1787022.2223382941
2024-07-20,169.15,175.47,167.27,173.68,805315.4023839266
2024-07-21,173.67,185.34,170.38,184.43,1193805.538485548
2024-07-22,184.43,185.06,176.75,178.98,951279.0880527742
2024-07-23,178.95,180.89,170.2,173.03,1097757.8644045368
2024-07-24,173.03,182.8,170.94,178.0,1321903.6310798475
