week,week_start,week_end,start_equity,end_equity,weekly_return,weekly_return_pct,trades,realized_pnl,volatility_annualized,max_drawdown,max_drawdown_pct
2024-06-17/2024-06-23,2024-06-17,2024-06-23,105274.20996373732,104275.83325000787,-0.00948358305489394,-0.948358305489394,0,0.0,0.029169135912314043,0.009483583054893968,0.9483583054893968
2024-06-24/2024-06-30,2024-06-24,2024-06-30,104313.03356739068,104620.23327442193,0.0029449791318050256,0.29449791318050256,1,1511.7108037477522,0.01753103042846738,0.001331880211592442,0.13318802115924422
2024-07-01/2024-07-07,2024-07-01,2024-07-07,104761.03344532037,105063.03356739068,0.002882752414121059,0.2882752414121059,0,0.0,0.010662281644681623,0.0,0.0
2024-07-08/2024-07-14,2024-07-08,2024-07-14,105097.43298145318,105326.2330302813,0.002177027947661614,0.2177027947661614,0,0.0,0.01853932635797285,0.002055673045374929,0.20556730453749292
2024-07-15/2024-07-21,2024-07-15,2024-07-21,105343.03356739068,104908.63354297662,-0.004123671112396532,-0.4123671112396532,0,0.0,0.014797562884621628,0.004123671112396488,0.41236711123964875
2024-07-22/2024-07-28,2024-07-22,2024-07-28,104950.63305469537,104696.47026272927,-0.002421736625768056,-0.24217366257680562,1,1438.8284643725713,0.013996040023718462,0.002421736625768032,0.24217366257680317
2024-07-29/2024-08-04,2024-07-29,2024-08-04,104696.47026272927,104696.47026272927,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-05/2024-08-11,2024-08-05,2024-08-11,104696.47026272927,104696.47026272927,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-12/2024-08-18,2024-08-12,2024-08-18,104696.47026272927,105346.38334492229,0.006207593059843308,0.6207593059843308,0,0.0,0.03448268655606918,0.0,0.0
2024-08-19/2024-08-25,2024-08-19,2024-08-25,105024.63334492229,104932.20323780559,-0.0008800802647236372,-0.08800802647236372,0,0.0,0.05604405703192347,0.005295384351888238,0.5295384351888238
2024-08-26/2024-09-01,2024-08-26,2024-09-01,105407.93474125268,101996.48450318504,-0.03236426409873039,-3.236426409873039,0,0.0,0.13785173247577653,0.03236426409873041,3.236426409873041
2024-09-02/2024-09-08,2024-09-02,2024-09-08,101996.48450318504,101811.87594163393,-0.0018099502394648415,-0.18099502394648415,2,-2884.5943210953337,0.010054129867708157,0.0018099502394648345,0.18099502394648345
2024-09-09/2024-09-15,2024-09-09,2024-09-15,101811.87594163393,101896.42207116428,0.0008304152020419675,0.08304152020419675,0,0.0,0.004915621170923582,0.0003227744114873188,0.03227744114873188
2024-09-16/2024-09-22,2024-09-16,2024-09-22,102022.71218652073,102196.19247216526,0.0017004084867628944,0.17004084867628944,0,0.0,0.01569492930526574,0.0008936273711216133,0.08936273711216133
2024-09-23/2024-09-29,2024-09-23,2024-09-29,102120.39259118382,101919.46198815647,-0.0019675854932493797,-0.19675854932493797,0,0.0,0.00850221881213114,0.0020794677124667637,0.20794677124667638
2024-09-30/2024-10-06,2024-09-30,2024-10-06,101713.40345362689,102136.31915760733,0.004157915177553262,0.4157915177553262,2,-98.47248800704924,0.027314156613375825,0.0,0.0
2024-10-07/2024-10-13,2024-10-07,2024-10-13,102948.00887013174,103761.27011585928,0.007899727781558674,0.7899727781558674,0,0.0,0.047646207153975245,0.0003660183702464025,0.03660183702464025
2024-10-14/2024-10-20,2024-10-14,2024-10-20,102745.47992420889,104801.05672834524,0.020006493771333345,2.0006493771333345,0,0.0,0.09089570571094302,0.0,0.0
2024-10-21/2024-10-27,2024-10-21,2024-10-27,104728.8955192388,104035.34618757376,-0.006622330238722274,-0.6622330238722274,0,0.0,0.06137170623141495,0.010229367243304427,1.0229367243304426
2024-10-28/2024-11-03,2024-10-28,2024-11-03,104173.17588422903,101550.90336489092,-0.02517224321021294,-2.517224321021294,4,150.10630083995977,0.08766826812603885,0.025172243210212962,2.5172243210212963
2024-11-04/2024-11-10,2024-11-04,2024-11-10,101705.44340395342,102631.9708094596,0.009109909700960594,0.9109909700960594,0,0.0,0.04965585824935487,0.0028916873939386473,0.2891687393938647
2024-11-11/2024-11-17,2024-11-11,2024-11-17,102927.76020765296,101842.01202665658,-0.01054864284237722,-1.054864284237722,0,0.0,0.05344792184157917,0.012204072914195584,1.2204072914195583
2024-11-18/2024-11-24,2024-11-18,2024-11-24,102135.35158048959,101050.70485340724,-0.010619699352849232,-1.0619699352849232,3,-812.8049010596301,0.052959861483402246,0.010619699352849179,1.061969935284918
2024-11-25/2024-12-01,2024-11-25,2024-12-01,101050.70485340724,101050.70485340724,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-12-02/2024-12-08,2024-12-02,2024-12-08,101050.70485340724,101229.93370926045,0.0017736527034939442,0.17736527034939442,0,0.0,0.005416961556202905,0.0,0.0
2024-12-09/2024-12-15,2024-12-09,2024-12-15,101159.99364578389,101374.75389969014,0.0021229761506138534,0.21229761506138534,0,0.0,0.011845704097065762,0.0005876338553003688,0.05876338553003688
2024-12-16/2024-12-22,2024-12-16,2024-12-22,101449.37377273702,100964.56212464737,-0.004778853038321373,-0.47788530383213734,0,0.0,0.025064141378407873,0.004778853038321348,0.47788530383213484
2024-12-23/2024-12-29,2024-12-23,2024-12-29,100964.56212464737,100964.56212464737,0.0,0.0,1,-86.14272875985122,0.0,0.0,0.0
2024-12-30/2025-01-05,2024-12-30,2025-01-05,100964.56212464737,100964.56212464737,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-06/2025-01-12,2025-01-06,2025-01-12,99010.34396959576,98550.74650919565,-0.004641913581688417,-0.4641913581688417,1,-2413.815615451722,0.10623461226975842,0.004641913581688427,0.46419135816884266
2025-01-13/2025-01-19,2025-01-13,2025-01-19,98550.74650919565,98550.74650919565,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-20/2025-01-26,2025-01-20,2025-01-26,98550.74650919565,98214.77366896321,-0.003409135416352127,-0.3409135416352127,0,0.0,0.030397129531313936,0.005102148769300337,0.5102148769300336
2025-01-27/2025-02-02,2025-01-27,2025-02-02,98596.59382887532,97946.69571896085,-0.006591486426421933,-0.6591486426421933,2,-805.5582279587093,0.044816237314277856,0.0076629225634211,0.76629225634211
2025-02-03/2025-02-09,2025-02-03,2025-02-09,98123.01569576749,97675.23504484964,-0.00456346197416313,-0.456346197416313,0,0.0,0.026439600155950375,0.004563461974163142,0.4563461974163142
2025-02-10/2025-02-16,2025-02-10,2025-02-16,97675.23504484964,97978.69650899209,0.003106841401539606,0.3106841401539606,1,-69.95323638728642,0.01825100186859888,0.00014991370538815294,0.014991370538815295
2025-02-17/2025-02-23,2025-02-17,2025-02-23,97978.69650899209,98275.8870607499,0.003033216018857088,0.3033216018857088,0,0.0,0.011090736947495877,0.00032242021607833385,0.032242021607833384
2025-02-24/2025-03-02,2025-02-24,2025-03-02,98269.10561238564,97070.80442889605,-0.012194078454485835,-1.2194078454485835,1,-604.430615953583,0.04572740933743125,0.012194078454485866,1.2194078454485866
2025-03-03/2025-03-09,2025-03-03,2025-03-09,97070.80442889605,97070.80442889605,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-10/2025-03-16,2025-03-10,2025-03-16,97070.80442889605,97070.80442889605,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-17/2025-03-23,2025-03-17,2025-03-23,97070.80442889605,97070.80442889605,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-24/2025-03-30,2025-03-24,2025-03-30,97070.80442889605,97070.80442889605,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-31/2025-04-06,2025-03-31,2025-04-06,97070.80442889605,97070.80442889605,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07/2025-04-13,2025-04-07,2025-04-13,97070.80442889605,97070.80442889605,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-14/2025-04-20,2025-04-14,2025-04-20,97070.80442889605,97070.80442889605,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-21/2025-04-27,2025-04-21,2025-04-27,97070.80442889605,96992.33032875592,-0.0008084212405761182,-0.08084212405761182,0,0.0,0.00449071580165059,0.0008084212405760896,0.08084212405760896
2025-04-28/2025-05-04,2025-04-28,2025-05-04,97168.01062660749,99803.0608252059,0.027118494879186716,2.7118494879186716,0,0.0,0.10067980437650598,0.0,0.0
2025-05-05/2025-05-11,2025-05-05,2025-05-11,99584.63949952231,100899.92472326219,0.013207711855463211,1.3207711855463211,1,-294.7774141748384,0.07214625785961243,0.00187651305018232,0.187651305018232
2025-05-12/2025-05-18,2025-05-12,2025-05-18,101170.22469579637,101866.57315325216,0.006882938725792265,0.6882938725792265,0,0.0,0.028009145361058734,0.0011921901213889454,0.11921901213889455
2025-05-19/2025-05-25,2025-05-19,2025-05-25,101674.9143397756,102131.2034022756,0.0044877250742025865,0.44877250742025865,0,0.0,0.07094096589520454,0.005328468026448331,0.5328468026448331
2025-05-26/2025-06-01,2025-05-26,2025-06-01,102131.2034022756,102185.30336260275,0.0005297103972627948,0.05297103972627948,0,0.0,0.02226969197436963,0.002623302297266801,0.26233022972668013
2025-06-02/2025-06-08,2025-06-02,2025-06-08,102272.47339128927,103419.72326921896,0.011217582208463472,1.1217582208463472,0,0.0,0.025075290238123264,0.0,0.0
2025-06-09/2025-06-15,2025-06-09,2025-06-15,103426.56450151876,103870.13452410177,0.004288743658081184,0.42887436580811844,0,0.0,0.041945878262397034,0.003704417349786476,0.37044173497864763
2025-06-16/2025-06-22,2025-06-16,2025-06-22,103735.42376970724,103911.69261146212,0.0016992155172199652,0.16992155172199652,0,0.0,0.04434993914980778,0.0045145273264717,0.45145273264717
2025-06-23/2025-06-29,2025-06-23,2025-06-29,104278.03158546114,104581.39204019251,0.0029091501835911693,0.29091501835911693,2,461.86534095192565,0.037274434725559795,0.003478930003029574,0.3478930003029574
2025-06-30/2025-07-06,2025-06-30,2025-06-30,104224.60178750697,104224.60178750697,0.0,0.0,0,0.0,0.0,0.0,0.0
