trade_id,symbol,asset_class,entry_date,exit_date,entry_price,exit_price,quantity,entry_fill_id,exit_fill_id,realized_pnl,entry_slippage_bps,entry_fee_bps,entry_total_cost,exit_slippage_bps,exit_fee_bps,exit_total_cost,total_cost,initial_stop_price,stop_price,exit_reason,triggered_on,holding_days,r_multiple,adv20_at_entry
1,GOOGL,equity,2024-04-12,2024-07-19,158.04036083608173,178.7857448765577,90,6bf9b193-b63b-43df-94b3-2d2d96e5c826,eabc5dc1-51d3-4dd0-bfbe-67d260605224,1848.3386485719034,5.086991567435878,1,8.657913093513775,5.269454588653005,1,10.08800197741872,18.745915070932497,151.14831173419952,151.14831173419952,trailing_ma_cross,20D,98,3.0100458853101357,4440557056.0
2,AMZN,equity,2024-06-27,2024-07-19,195.10479748517037,181.03250738622546,13,d145c55e-f586-42d9-a88a-062661c08658,378e7f87-8913-4550-8237-6a97f294d18e,-186.12328430293255,5.117438007184135,1,1.5516039545756684,5.934194754619477,1,1.6319090620731291,3.1835130166487975,183.67650270462036,183.67650270462036,trailing_ma_cross,20D,22,-1.2313551907056823,7221303296.0
3,MSFT,equity,2024-06-12,2024-07-22,435.47888886776445,441.30905265116786,31,7ebfb4ee-e8b1-4ce8-a12c-ed4b4159148c,995bc3b4-bfd4-4cbd-8329-821794353bec,158.19650789408936,3.649764331355242,1,6.277110033998189,10.88652718376575,1,16.261459357418055,22.538569391416242,415.2236387729645,415.2236387729645,trailing_ma_cross,20D,40,0.2878346974792552,7789883904.0
4,NVDA,equity,2024-05-07,2024-07-25,91.16797876627744,113.0044434568861,8,be08ecd6-1620-4e97-b104-3a22672335f7,0d77a631-6810-45f0-80a9-c182a9d24c3a,173.6837457983289,7.681748649996262,1,0.6331979812616138,3.145564256303711,1,0.37477374527868856,1.0079717265403023,82.3451007604599,82.3451007604599,trailing_ma_cross,20D,79,2.47498204964529,39816425472.0
5,AAPL,equity,2024-06-04,2024-08-06,194.76782047712211,205.1914519461258,59,4c5ea1e8-5abd-44e8-9e16-82d1f431b640,5d716293-93f9-4084-b0b8-2ae57b31bc14,598.3912877625811,6.824362218249643,1,8.99121045764494,5.287438091496001,1,7.611758450991111,16.60296890863605,186.211217045784,186.211217045784,trailing_ma_cross,20D,63,1.218197331762235,10141179904.0
6,NVDA,equity,2024-08-19,2024-08-30,124.30024970208892,119.45020951949222,43,cd262ec8-7398-430f-a705-7287aff6a035,ec11ffd4-93fc-49fb-929c-32a58c784e23,-213.89943433269582,1.6294595261467473,1,1.4054226454307814,6.67524977993095,1,3.942283835606911,5.347706481037692,106.78839802742004,106.78839802742004,trailing_ma_cross,20D,11,-0.2769575869359576,40851251200.0
7,AAPL,equity,2024-08-30,2024-09-05,230.27045259846673,221.59373865668027,63,b8d594c6-6df1-40e1-b588-d0b54b409e4e,6ec6b23c-18d3-496c-b2d0-49032ebd041a,-556.5190408226056,3.4949457494791236,1,6.520835110470106,1.410551306021992,1,3.365227379588487,9.886062490058592,217.61984539031982,217.61984539031982,trailing_ma_cross,20D,6,-0.6858733180964399,11058880512.0
8,GOOGL,equity,2024-11-07,2024-11-25,177.50009125184982,165.97179045235634,13,4d52d085-a8bb-4c45-870e-ed7d441f65ab,64488927-93a9-4a14-8881-5c3fcc11160d,-153.02174006513096,5.077931789687956,1,1.4024834814797704,7.1169780324284355,1,1.7513461902359695,3.15382967171574,166.55803883075714,166.55803883075714,hard_stop,20D,18,-1.0535775516182597,4355548672.0
9,NVDA,equity,2024-10-15,2024-12-11,137.88581715756217,137.36000061035156,63,c2e2df5e-d584-4cf1-a6d8-81b32c0432de,decf4ea1-916e-4096-a840-1fe2bd1e5360,-35.85739406184137,1.147605783349703,1,1.8655835837277253,0.0,1,0.8653680038452148,2.73095158757294,126.02260208129883,126.02260208129883,trailing_ma_cross,20D,57,-0.04432327525298739,33491732480.0
10,MSFT,equity,2024-12-18,2024-12-24,451.43505941989315,434.3475668783584,28,47bd1ef9-4608-4615-9bf1-3f73cbec22fa,5e4c0160-4806-4e6c-a72d-00c0b953e86f,-492.61432697222796,2.549235438431377,1,4.486298070921686,6.957943687397817,1,9.678237738333454,14.16453580925514,436.06741189956665,436.06741189956665,hard_stop,20D,6,-1.1119133568708832,9070826496.0
