trade_id,symbol,asset_class,entry_date,exit_date,entry_price,exit_price,quantity,entry_fill_id,exit_fill_id,realized_pnl,entry_slippage_bps,entry_fee_bps,entry_total_cost,exit_slippage_bps,exit_fee_bps,exit_total_cost,total_cost,initial_stop_price,stop_price,exit_reason,triggered_on,holding_days,r_multiple,adv20_at_entry
1,GOOGL,equity,2024-04-12,2024-05-31,158.04036083608173,171.73910455009917,90,ed0d19ee-e5ab-41b7-9a1b-6b89a167525c,7543656d-103c-4202-b2d1-44db76f64630,1211.8103778667646,5.086991567435878,1,8.657913093513775,7.034566497326131,1,12.418643301291148,21.076556394804925,151.14831173419952,151.14831173419952,trailing_ma_cross,20D,49,1.9876155134002649,4440557056.0
2,NVDA,equity,2024-05-07,2024-06-25,91.16797876627744,121.14089840094412,8,1d8f5177-d220-411a-9f53-3a38ccb57075,0da2425d-9593-45aa-a366-a8948013258f,238.58068853615345,7.681748649996262,1,0.6331979812616138,4.876117886644675,1,0.5694705599183945,1.2026685411800082,82.3451007604599,82.3451007604599,trailing_ma_cross,20D,49,3.397181692289458,39816425472.0
3,MSFT,equity,2024-06-12,2024-07-16,435.46218418654644,454.0575062880419,32,d7265509-c4e4-4c5b-9d1d-9b93bce41d7e,53be424b-51a4-43ec-9c8b-d58962e043d4,582.4547210817499,3.266030964246595,1,5.944624516794434,3.5774499631134598,1,6.650961649310679,12.595586166105113,415.2236387729645,415.2236387729645,trailing_ma_cross,20D,34,0.9188072423928385,7789883904.0
4,AMZN,equity,2024-06-24,2024-07-16,189.50514917462593,195.56086001489328,25,6c457b42-5201-4e24-b29c-dad1e98d72bc,a4f0cfb0-a984-4caa-8c49-e289c135279a,145.3190721501614,9.250902755894064,1,4.856497139825721,1.489663251847018,1,1.2172017166966969,6.073698856522418,180.37666034698486,180.37666034698486,trailing_ma_cross,20D,22,0.663385906978454,6519474688.0
5,GOOGL,equity,2024-06-24,2024-07-18,180.24773149083845,181.8197138594485,26,7b1b4071-1b63-4417-acd2-8e6479274f57,a3c4be63-1a9c-44f3-9e0d-81a4f11fbf4e,34.78262078623077,4.869439772746944,1,2.7506783308153215,6.061607254019843,1,3.338242466815603,6.088920797630925,171.28562998771667,171.28562998771667,trailing_ma_cross,20D,24,0.17540332120345836,4336733696.0
6,ADBE,equity,2024-07-02,2024-07-22,560.4745926440652,558.3178719378718,3,b9386dde-7bb3-45a1-8bb0-e681bcc69de6,1ac7cbec-2adf-4868-9db0-674bae744b7c,-9.22664939538209,8.474868644022234,1,1.5931269430843165,5.945627166830893,1,1.1633603337176681,2.756487276801985,524.439040184021,524.439040184021,trailing_ma_cross,20D,20,-0.059849802735360204,2397451008.0
7,AAPL,equity,2024-06-04,2024-07-25,194.73220703659254,218.77134538473433,54,4f5840c1-4bb4-4b71-92a0-3e9670d5b00b,32965365-1447-470d-978f-ce1a0c1a323a,1282.067707416124,4.994606956622111,1,6.303652432091649,7.246485011391786,1,9.742110951441026,16.045763383532673,186.211217045784,186.211217045784,trailing_ma_cross,20D,51,2.8211673026341333,10141179904.0
8,META,equity,2024-08-12,2024-09-04,517.0104285631803,505.8335969160051,15,6311df13-5e7e-42f9-b7dd-7ed6f39a535a,39285ae7-2b9b-48f5-b00a-5716fdc83d64,-174.98854530382903,2.9107150075768504,1,3.032820663083653,4.671496132790672,1,4.303249933117078,7.336070596200731,467.6960620880127,467.6960620880127,trailing_ma_cross,20D,23,-0.22664453476865296,8847598592.0
9,NVDA,equity,2024-08-19,2024-09-04,124.34049196521131,105.34966495123547,43,e4f039a7-b54b-4506-aaae-0489176a7959,7454b23e-45d2-4ef6-b4a5-4b0ba05bec18,-822.7887817943424,4.867491672723717,1,3.137137245109465,5.72419208591587,1,3.04608294827164,6.183220193381105,106.78839802742004,106.78839802742004,trailing_ma_cross,20D,16,-1.0819693126805145,40851251200.0
10,AAPL,equity,2024-08-30,2024-09-05,230.32276236760296,221.625,38,b0dea366-e854-443f-ad16-727cd3257b0c,1d8a659c-3772-4e27-a5d1-c659be437f8f,-337.2801582470169,5.767406263895804,1,5.923013278104344,0.0,1,0.842175,6.765188278104344,217.61984539031982,217.61984539031982,trailing_ma_cross,20D,6,-0.6847059130715671,11058880512.0
11,TSLA,equity,2024-09-06,2024-09-09,232.71994441573318,216.14063695295587,6,3a41b18e-06a7-4741-a349-bf9419eb9967,53ac8648-4639-4d5a-bf11-7e800ecb5735,-100.82122425434693,5.156419134580311,1,0.8596329112796917,2.7456057411755035,1,0.48574656640339303,1.3453794776830847,202.71463251113892,202.71463251113892,trailing_ma_cross,20D,3,-0.5525457464162793,15810460672.0
12,ADBE,equity,2024-08-20,2024-09-16,564.7506673965871,536.8280233070425,22,48fbf577-a62b-48a1-898c-be57b3095953,f2a74458-dc0b-4ec2-aa1a-8d666280b09e,-635.2502412704919,4.795332646027583,1,7.2004195551844745,10.643860830556177,1,13.751651745325496,20.95207130050997,529.205274105072,529.205274105072,trailing_ma_cross,20D,27,-0.7855488856332317,1128028288.0
13,TSLA,equity,2024-09-20,2024-10-08,241.6765649858088,243.4295053414903,7,141a273d-79f6-4501-ad35-bf5476ebd808,162e692e-f318-4a3f-b33f-16300cbb77d1,9.921416712007714,6.482308321393541,1,1.2658090012953869,5.357703170121656,1,1.0833567764675176,2.3491657777629045,216.918390750885,216.918390750885,trailing_ma_cross,20D,18,0.07080248886886117,16856284160.0
14,META,equity,2024-09-20,2024-10-17,560.0756619246495,583.0592138694152,5,9e9d9e7b-eb4b-4992-af41-2c67643a6b1d,35ea6966-094b-4330-8a7f-68188c6b7b82,112.6144440309187,1.35110579731246,1,0.6583985678423284,4.642367313437425,1,1.6449171250676544,2.3033156929099827,522.2047553062439,522.2047553062439,trailing_ma_cross,20D,27,0.6068920445013994,5616824320.0
15,CRM,equity,2024-09-25,2024-10-24,270.60880748379077,286.5113397257392,30,981fca97-cf26-47e6-a36b-5d1289cdc252,98f44639-aa58-4a06-950a-b594cd5e500a,469.1784642819971,5.871520413834471,1,5.578481834364812,1.697998090071472,1,2.3190211420915894,7.897502976456401,253.2476828098297,253.2476828098297,trailing_ma_cross,20D,29,0.9159851415501746,1750267008.0
16,NVDA,equity,2024-10-15,2024-11-01,137.91638280902907,134.67235820077784,63,38277eee-30c1-40b7-b040-aaa42577f2bb,94b6c0e9-7987-439f-bd69-3b4f12711cbc,-210.75515106164949,3.364596611624192,1,3.7922810757032455,2.0518743942489417,1,2.589319666118275,6.38160074182152,126.02260208129883,126.02260208129883,trailing_ma_cross,20D,17,-0.27274965652324684,33491732480.0
17,AMZN,equity,2024-10-31,2024-11-01,190.59611581271525,198.91631704430358,78,2b81eb41-8a1f-455a-8544-232d6fa7074d,f4a09049-ee8c-45b4-b6ec-4a2eb52e7f44,632.6924748421474,4.520566288517208,1,8.207148235088379,4.205173653086091,1,8.076072986653845,16.283221221742224,183.01334846019745,183.01334846019745,trailing_ma_cross,20D,1,1.097251286342797,5603308032.0
18,NVDA,equity,2024-11-07,2024-11-18,146.4230832499118,139.48482485083193,65,2ef6c116-a1eb-47db-9daf-30acfa0669e4,43924183-162c-49ac-a022-4c4fff19ff37,-455.9824116523642,2.259980900423148,1,3.102686956042577,1.0878243131238565,1,1.8929287561300323,4.99561571217261,133.80736899375916,133.80736899375916,trailing_ma_cross,20D,11,-0.5499695267508222,31102074880.0
19,AMZN,equity,2024-11-04,2024-11-22,196.5620606032303,198.18449967953865,61,96f80639-0082-49b2-b31a-bdec42f240fb,6f8f9eed-f521-46a0-bbd2-d8e67a95a7a9,85.72684773842603,5.704436585847308,1,8.038811010036781,3.303925370054965,1,5.20312490634674,13.241935916383522,185.79038262367249,185.79038262367249,trailing_ma_cross,20D,18,0.15062082986396116,6632355328.0
20,CRM,equity,2024-11-11,2024-12-19,325.2510972595494,341.44773411258996,12,d9502ed3-8c57-4eba-935c-3953da80facd,f914e645-da2b-422a-9081-1cccf48c8607,190.5813052601975,0.033735881609638696,1,0.4034684757241232,7.236664461830058,1,3.3748685005650825,3.778336976289206,305.2085647583008,305.2085647583008,trailing_ma_cross,20D,38,0.8081132886790398,1206101888.0
21,META,equity,2024-12-04,2024-12-19,613.1591859644998,610.0503653839515,11,4f7f4002-48fd-479d-8965-6a108371e766,7ebccd4e-c6c8-4e2f-ad3a-873fe7b61ade,-41.46813558945736,3.249216665101779,1,2.865990854496653,5.564462988168918,1,4.4051183489300625,7.2711092034267155,577.1276955604553,577.1276955604553,trailing_ma_cross,20D,15,-0.08628065466310218,6841611776.0
22,AMZN,equity,2024-12-06,2024-12-31,220.75,222.96499633789062,37,c07fb3d6-dfea-495b-be13-9422092443b1,db108e76-ce9d-4f0c-a901-aa676b61dba2,80.31311901550293,0.0,1,0.816775,0.0,1,0.8249704864501953,1.6417454864501955,207.85701632499695,207.85701632499695,trailing_ma_cross,20D,25,0.1717985839216616,8576654848.0
23,TSLA,equity,2024-10-28,2025-01-02,270.08219297533145,389.8509300647029,26,aa13a212-b172-4eeb-bc66-338cf540b2cb,3ed1ca72-7458-4ba6-a2ea-586c9021c310,3103.66182815313,3.044184271533698,1,2.8398816078156277,6.384927836853915,1,7.485454562711354,10.325336170526981,240.43366050720215,240.43366050720215,trailing_ma_cross,20D,66,4.039617718621212,20251525120.0
24,AAPL,equity,2024-11-27,2025-01-03,234.5240104454764,243.29780545923387,19,b0ad3672-7938-4919-9612-6f8ed36fa45a,e346e5cb-7822-41ca-adb8-a530eab18072,163.4912876834536,2.516968780307856,1,1.5671458836417345,2.555685032943301,1,1.6436716942967626,3.210817577938497,225.50266635417938,225.50266635417938,trailing_ma_cross,20D,37,0.972559623595519,10688753664.0
25,NVDA,equity,2025-01-07,2025-01-10,153.1076911522548,137.38341373794407,16,8d01e277-712c-4d5c-ab34-8b8bdd96cbb4,0721c197-c6c2-42cd-8779-4765bdb42726,-254.36174876643844,5.076937435643546,1,1.48868137607694,4.8441769208042285,1,1.2846287613897462,2.7733101374666864,136.10849165916443,136.10849165916443,data_missing,20D,3,-0.9250010520026044,27653910528.0
26,GOOGL,equity,2025-01-22,2025-01-28,199.13400636050773,192.60405700890362,64,32cc70c7-43dc-4ab8-aad3-3ab7c039bd0f,38769210-2caf-4d77-aed8-f43bd92250d8,-434.1756497832044,3.717914338474546,1,6.012781976871173,7.312153978275396,1,10.246109303670652,16.258891280541825,185.87931036949158,185.87931036949158,trailing_ma_cross,20D,6,-0.49265176327167465,4608060416.0
27,MSFT,equity,2025-01-23,2025-01-31,442.22413517880153,418.8671805027572,35,19384983-a2c9-46f8-a4d8-a670a924ac81,4f770008-bc75-40c0-946f-1484846b02f5,-832.3039459832047,5.070931647093511,1,9.396493740779409,2.6929801091298637,1,5.414038580873967,14.810532321653376,423.94322538375854,423.94322538375854,hard_stop,20D,8,-1.2776691607754527,8581423616.0
28,GOOGL,equity,2025-02-03,2025-02-06,200.75222714794018,189.42115129127066,36,c7208689-e1ef-4726-bfe5-09ae6a981e6d,68625111-a50c-4620-9623-d21e73b404bc,-414.40151141175454,3.1005384312599826,1,2.963492001292184,4.160881727141881,1,3.5192885703598673,6.482780571652052,191.7574954032898,191.7574954032898,hard_stop,20D,3,-1.2597458354896105,4894247936.0
29,CRM,equity,2025-01-28,2025-02-07,355.09036971551006,332.0,33,98c755b9-7818-428a-a2a4-3a211df04dec,15603d69-3472-418f-bc6a-95e9f351e47d,-774.8317097144858,9.030659631860507,1,11.753909102653704,0.0,1,1.0956000000000001,12.849509102653705,323.59079217910767,323.59079217910767,trailing_ma_cross,20D,10,-0.733037441179195,1780863616.0
30,AMZN,equity,2025-01-22,2025-02-10,232.2320050862816,230.42003460574838,60,52d71700-d457-4aad-b4cd-01f422a0de48,d4fec746-95a2-4da3-83c0-6a7b9dc1e407,-131.71956214564293,9.137178256910616,1,14.125063395116456,5.4203545593894695,1,8.876269918534177,23.001333313650633,217.70071005821228,217.70071005821228,trailing_ma_cross,20D,19,-0.12469435635524022,7168284160.0
31,META,equity,2025-01-24,2025-02-21,636.7431021986671,696.5012842799965,18,c5b60c0c-a276-444b-aed2-aa8bf0790b7a,5ce19e3c-8999-4f12-9ff5-666679323f48,1065.6516779447295,5.390914070446968,1,7.324866811982723,1.1302766073612336,1,2.6707327072177196,9.995599519200443,593.1573705673218,593.1573705673218,trailing_ma_cross,20D,28,1.37104919074832,6772038144.0
32,AAPL,equity,2025-02-14,2025-02-28,241.57178632516076,236.81299361966038,22,d824f779-0fc7-4bc1-bacf-a6fd2b07747c,cdb440d8-4bbb-4b82-8a37-57f0d17524a8,-115.84695827366045,13.338293270913132,1,7.620199660278738,5.7819510591399075,1,3.5333190923732856,11.153518752652023,226.01215243339539,226.01215243339539,trailing_ma_cross,20D,14,-0.3058422028823493,13893756928.0
33,TSLA,equity,2025-05-28,2025-06-05,364.92528216126885,322.2625835877277,18,c3694668-5d65-4d0d-be4b-c348e0afb3e7,43a96e64-4ba7-47ca-b960-8e0c3ac1425e,-774.7914493612126,2.3376226355209058,1,2.192369187627548,7.051587755701769,1,4.670505849844379,6.862875037471927,321.008505821228,321.008505821228,trailing_ma_cross,20D,8,-0.9714442208419501,33780226048.0
