week,week_start,week_end,start_equity,end_equity,weekly_return,weekly_return_pct,trades,realized_pnl,volatility_annualized,max_drawdown,max_drawdown_pct
2024-08-05/2024-08-11,2024-08-05,2024-08-11,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-12/2024-08-18,2024-08-12,2024-08-18,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-19/2024-08-25,2024-08-19,2024-08-25,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-26/2024-09-01,2024-08-26,2024-09-01,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-02/2024-09-08,2024-09-02,2024-09-08,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-09/2024-09-15,2024-09-09,2024-09-15,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-16/2024-09-22,2024-09-16,2024-09-22,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-23/2024-09-29,2024-09-23,2024-09-29,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-30/2024-10-06,2024-09-30,2024-10-06,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-07/2024-10-13,2024-10-07,2024-10-13,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-14/2024-10-20,2024-10-14,2024-10-20,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-21/2024-10-27,2024-10-21,2024-10-27,100033.2692276527,99849.06970372691,-0.0018413826254801702,-0.18413826254801702,0,0.0,0.015561467373595662,0.0024171950854423394,0.24171950854423394
2024-10-28/2024-11-03,2024-10-28,2024-11-03,99892.86944737926,99138.13406483865,-0.007555448018621402,-0.7555448018621402,1,-504.8429021352113,0.025763874732413886,0.007555448018621348,0.7555448018621348
2024-11-04/2024-11-10,2024-11-04,2024-11-10,99404.05413930154,100597.58802087921,0.012006893399992391,1.200689339999239,0,0.0,0.06928317730656428,0.004503301480897488,0.4503301480897488
2024-11-11/2024-11-17,2024-11-11,2024-11-17,101013.80753381866,99518.78477607828,-0.014800182215088387,-1.4800182215088387,0,0.0,0.0787092082949901,0.016420451663171975,1.6420451663171975
2024-11-18/2024-11-24,2024-11-18,2024-11-24,99916.25438057046,98546.68451698912,-0.013707177796765668,-1.3707177796765668,3,-948.4725808756376,0.06868739326114251,0.01370717779676567,1.370717779676567
2024-11-25/2024-12-01,2024-11-25,2024-12-01,98546.68451698912,98546.68451698913,2.220446049250313e-16,2.220446049250313e-14,0,0.0,1.2334401497138957e-15,0.0,0.0
2024-12-02/2024-12-08,2024-12-02,2024-12-08,98546.68451698913,99005.25656411861,0.004653348302655624,0.46533483026556244,0,0.0,0.022173550180733564,0.0005503761810762718,0.05503761810762718
2024-12-09/2024-12-15,2024-12-09,2024-12-15,98944.35638711667,100198.11496740306,0.012671350100869727,1.2671350100869727,0,0.0,0.07704168556595933,0.00558836552515555,0.558836552515555
2024-12-16/2024-12-22,2024-12-16,2024-12-22,100006.8346481892,99597.5253372761,-0.004092813379735327,-0.4092813379735327,0,0.0,0.07116518950289567,0.011148835031729247,1.1148835031729247
2024-12-23/2024-12-29,2024-12-23,2024-12-29,99934.0253525349,99218.26263041138,-0.007162352558085616,-0.7162352558085616,0,0.0,0.03293553499358181,0.007162352558085566,0.7162352558085566
2024-12-30/2025-01-05,2024-12-30,2025-01-05,99080.52245707154,99617.99189371704,0.005424572088609914,0.5424572088609914,1,260.2593677305668,0.023758825168552967,0.0,0.0
2025-01-06/2025-01-12,2025-01-06,2025-01-12,98793.60434152254,98532.44432070848,-0.0026434911708580477,-0.2643491170858048,2,-274.4995640112354,0.04450688893799657,0.002643491170858056,0.2643491170858056
2025-01-13/2025-01-19,2025-01-13,2025-01-19,98532.44432070848,98532.44432070848,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-20/2025-01-26,2025-01-20,2025-01-26,98532.44432070848,98030.51291011753,-0.005094072455538057,-0.5094072455538057,0,0.0,0.04477974099582584,0.007525150130798383,0.7525150130798383
2025-01-27/2025-02-02,2025-01-27,2025-02-02,98600.51315425815,97649.77620884823,-0.009642312347021176,-0.9642312347021176,2,-1193.994940624767,0.06708017194325065,0.011452297057883086,1.1452297057883085
2025-02-03/2025-02-09,2025-02-03,2025-02-09,98213.46671482967,96537.41451835094,-0.017065401034516814,-1.7065401034516814,1,-679.2611227726052,0.09054580823092032,0.017065401034516776,1.7065401034516776
2025-02-10/2025-02-16,2025-02-10,2025-02-16,96537.41451835094,96680.26812289825,0.0014797745025598719,0.1479774502559872,1,-121.77373896015416,0.008628058977173813,6.185186323375591e-05,0.006185186323375591
2025-02-17/2025-02-23,2025-02-17,2025-02-23,96680.26812289825,96801.24834750763,0.00125134349498901,0.125134349498901,0,0.0,0.004578383538405216,0.00013313590365123638,0.013313590365123638
2025-02-24/2025-03-02,2025-02-24,2025-03-02,96798.48775790802,96325.3994316902,-0.00488735244915206,-0.48873524491520604,1,-212.01508666074085,0.01856193682993047,0.004887352449152034,0.4887352449152034
2025-03-03/2025-03-09,2025-03-03,2025-03-09,96325.3994316902,96325.3994316902,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-10/2025-03-16,2025-03-10,2025-03-16,96325.3994316902,96325.3994316902,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-17/2025-03-23,2025-03-17,2025-03-23,96325.3994316902,96325.3994316902,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-24/2025-03-30,2025-03-24,2025-03-30,96325.3994316902,96325.3994316902,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-31/2025-04-06,2025-03-31,2025-04-06,96325.3994316902,96325.3994316902,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07/2025-04-13,2025-04-07,2025-04-13,96325.3994316902,96325.3994316902,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-14/2025-04-20,2025-04-14,2025-04-20,96325.3994316902,96325.3994316902,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-21/2025-04-27,2025-04-21,2025-04-27,96325.3994316902,96325.3994316902,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-28/2025-05-04,2025-04-28,2025-05-04,96325.3994316902,96402.54974907305,0.0008009343105559452,0.08009343105559452,0,0.0,0.0034053370443585837,0.0,0.0
2025-05-05/2025-05-11,2025-05-05,2025-05-11,96345.34943169024,96664.34967583086,0.003311008222216305,0.3311008222216305,0,0.0,0.013524659866302514,0.0,0.0
2025-05-12/2025-05-18,2025-05-12,2025-05-18,96661.29614660986,96787.66389180586,0.0013073251677107045,0.13073251677107045,0,0.0,0.017527187354403173,0.0021238688716009365,0.21238688716009366
2025-05-19/2025-05-25,2025-05-19,2025-05-25,96636.54426289961,96815.38367940352,0.0018506396091459987,0.18506396091459987,0,0.0,0.04866575098420316,0.004463746994210158,0.4463746994210158
2025-05-26/2025-06-01,2025-05-26,2025-06-01,96815.38367940352,96861.3823601921,0.00047511747658735004,0.047511747658735004,0,0.0,0.025417010309762268,0.0021175479109339416,0.21175479109339415
2025-06-02/2025-06-08,2025-06-02,2025-06-08,96978.82248470382,97891.30234310226,0.009409063082224556,0.9409063082224556,0,0.0,0.026986000209237217,0.0,0.0
2025-06-09/2025-06-15,2025-06-09,2025-06-15,98006.78311702804,98110.86307308273,0.0010619668633589097,0.10619668633589097,0,0.0,0.03673253753015544,0.0032177437902116556,0.32177437902116557
2025-06-16/2025-06-22,2025-06-16,2025-06-22,97993.4624383171,97817.39572133697,-0.001796719011647907,-0.1796719011647907,0,0.0,0.03053463366095155,0.004554852884344473,0.45548528843444736
2025-06-23/2025-06-29,2025-06-23,2025-06-29,98093.55520620025,98524.45502428559,0.0043927434088768536,0.43927434088768536,2,-148.28111131098512,0.028524712902715868,0.002004620324946726,0.20046203249467262
2025-06-30/2025-07-06,2025-06-30,2025-06-30,98233.2949901059,98233.2949901059,0.0,0.0,0,0.0,0.0,0.0,0.0
