trade_id,symbol,asset_class,entry_date,exit_date,entry_price,exit_price,quantity,entry_fill_id,exit_fill_id,realized_pnl,entry_slippage_bps,entry_fee_bps,entry_total_cost,exit_slippage_bps,exit_fee_bps,exit_total_cost,total_cost,initial_stop_price,stop_price,exit_reason,triggered_on,holding_days,r_multiple,adv20_at_entry
1,NVDA,equity,2024-10-22,2024-11-01,142.9655973430608,134.66745833767945,60,c86846db-291c-4e94-b6b4-df73420da498,a7273743-e8d0-4282-9ab4-68f7f4811e45,-504.8429021352113,3.890118223136277,1,4.19471203709319,2.415635582770496,1,2.7598497752366473,6.954561812329837,131.22496390342712,131.22496390342712,trailing_ma_cross,20D,10,-0.7067880151482071,34743001088.0
2,NVDA,equity,2024-11-07,2024-11-18,146.46674827486302,139.43963042627328,63,73bf3e81-f8a4-451e-8761-280a62493ebd,8f06f209-46c4-4941-a25b-0af0727a67f7,-453.14898663636063,5.242768326700847,1,5.760455255384638,4.327568009084085,1,4.680106919822385,10.440562175207024,133.80736899375916,133.80736899375916,trailing_ma_cross,20D,11,-0.5550918171066119,31102074880.0
3,GOOGL,equity,2024-10-31,2024-11-22,173.13167064708063,165.82723568559683,78,bad1bffe-6c39-4cbe-b072-22402455d407,1651c7e3-9582-416a-8f34-c7f411fc680a,-574.295586076749,0.0962146491749456,1,1.4803578940758015,1.3729524920594427,1,3.069301186937431,4.549659081013233,164.8757073879242,164.8757073879242,trailing_ma_cross,20D,22,-0.8847465440671228,3975667200.0
4,AMZN,equity,2024-11-04,2024-11-22,196.5313248985884,198.0983281314707,61,e89a9baf-e7d1-4065-9646-8ae6078db38c,1874e78a-4917-42c9-8a21-b205184711df,78.97199183747202,4.139880458619781,1,6.16189984975275,7.650535613079777,1,10.453305518596391,16.61520536834914,185.79038262367249,185.79038262367249,trailing_ma_cross,20D,18,0.14589066701734807,6632355328.0
5,AMZN,equity,2024-12-05,2024-12-31,218.09587550980706,222.82900425178397,58,6f4548ba-571e-4f46-9c43-a71b50b87ef7,c88ad8da-fbb7-4fb3-8e66-2470d66b5c73,260.2593677305668,3.0214525927182243,1,5.086960899374375,6.099257208093865,1,9.175138404719764,14.26209930409414,205.42332434654236,205.42332434654236,trailing_ma_cross,20D,26,0.3734945458888615,8871530496.0
6,GOOGL,equity,2024-12-11,2025-01-10,185.36911275600585,194.1854657206999,71,92d87850-3293-4595-8ae1-e0f8a0ba2229,fd27a979-8f36-4287-9b6b-ae7b4270af4e,611.2952853335173,3.1900705947302694,1,5.5146386465642765,5.637430159172034,1,9.15113651319683,14.665775159761107,174.77233624458313,174.77233624458313,data_missing,20D,30,0.8319844204688603,4866446336.0
7,NVDA,equity,2025-01-07,2025-01-10,153.06313063497473,137.3787543537738,56,e13e582b-49be-4a9f-b1fb-1f8d11676f11,65991b4f-aa2d-4f3d-afc0-19a6c15e5e6f,-885.7948493447527,2.165056259697741,1,2.712939150572895,5.1831644998312,1,4.756838446927196,7.469777597500091,136.10849165916443,136.10849165916443,data_missing,20D,3,-0.925078752993698,27653910528.0
8,GOOGL,equity,2025-01-22,2025-01-28,199.2091521542379,192.6395437623225,60,8cdd9ce9-6f1b-437f-94e2-1754fae5d4d8,5d24b6d5-d88f-42e7-aea9-abb77ef98dd1,-411.80719680078306,7.4929467232723335,1,10.151236296205168,5.47102947087667,1,7.479456989653349,17.630693285858516,185.87931036949158,185.87931036949158,trailing_ma_cross,20D,6,-0.49284969004157125,4608060416.0
9,MSFT,equity,2025-01-23,2025-01-31,442.2981704639954,418.9800109863281,33,add698b5-4efe-4f0a-bb7e-04cd73d4d86c,c942ea05-b011-4e7c-b9ad-474c9221cde4,-782.1877438239839,6.745938099444754,1,11.30584702470885,0.0,1,1.3826340362548828,12.688481060963733,423.94322538375854,423.94322538375854,hard_stop,20D,8,-1.2704020293024147,8581423616.0
10,GOOGL,equity,2025-02-03,2025-02-06,200.75685273791294,189.42490666753423,59,b61c3556-1bde-4049-880b-a0307e5586e1,35cf181b-198a-48d7-b4de-231827029795,-679.2611227726052,3.3310227561628114,1,5.129946736214812,3.9627088372436026,1,5.546357884046798,10.676304620261611,191.7574954032898,191.7574954032898,hard_stop,20D,3,-1.259195034603351,4894247936.0
11,AMZN,equity,2025-01-22,2025-02-10,232.1321055779841,230.33038731651843,56,281f64e9-4751-410a-b3e6-719b5abd926b,5dba60c7-4507-40d2-ac54-3ee602cbc48f,-121.77373896015416,4.831536223554323,1,7.580645981036525,9.308848777088457,1,13.296870337039529,20.877516318076054,217.70071005821228,217.70071005821228,trailing_ma_cross,20D,19,-0.12484712646100128,7168284160.0
12,AAPL,equity,2025-02-14,2025-02-28,241.2951750508259,236.8645585261913,46,ecaf7eff-1f5f-4c03-b4c5-60cd57888ffd,89252210-4151-48f8-a765-a25019666d21,-212.01508666074085,1.8725409668754187,1,3.188399267037215,3.6057574657648175,1,5.018327260512629,8.206726527549844,226.01215243339539,226.01215243339539,trailing_ma_cross,20D,14,-0.2899044669070506,13893756928.0
13,GOOGL,equity,2025-05-28,2025-06-23,173.1705335232093,166.22609971093618,24,e6dddb54-864f-4bd0-8082-d23fdda78ffc,903ec6cf-cb80-4511-9c0a-78ed79952bac,-168.78712668689607,0.6081000737590876,1,0.6683413145557762,2.6405581521981722,1,1.4523738777858122,2.1207151923415886,159.0355839729309,159.0355839729309,trailing_ma_cross,20D,26,-0.4912952669248358,7191605760.0
14,AMZN,equity,2025-05-13,2025-06-24,211.22346669743487,212.05696723059955,36,f96ccebf-6f2c-4892-8697-6a4becdb474e,24cd54cf-3e7c-4a3c-a8d8-04c1253ed91e,20.506015375910955,6.7967057578009324,1,5.92864998833723,3.678189749775929,1,3.5713538296803393,9.50000381801757,188.60724306106567,188.60724306106567,trailing_ma_cross,20D,42,0.036854098481071226,9022204928.0
