trade_id,symbol,asset_class,entry_date,exit_date,entry_price,exit_price,quantity,entry_fill_id,exit_fill_id,realized_pnl,entry_slippage_bps,entry_fee_bps,entry_total_cost,exit_slippage_bps,exit_fee_bps,exit_total_cost,total_cost,initial_stop_price,stop_price,exit_reason,triggered_on,holding_days,r_multiple,adv20_at_entry
1,GOOGL,equity,2024-04-12,2024-05-31,158.04036083608173,171.73910455009917,90,1a4fb089-b0bb-4432-bdb5-e1eb160e207e,db91b253-00b0-44c0-9ca5-dd3d450dcb01,1211.8103778667646,5.086991567435878,1,8.657913093513775,7.034566497326131,1,12.418643301291148,21.076556394804925,151.14831173419952,151.14831173419952,trailing_ma_cross,20D,49,1.9876155134002649,4440557056.0
2,NVDA,equity,2024-05-07,2024-06-25,91.16797876627744,121.14089840094412,8,13481d22-4e01-46bf-bd3d-95959819401f,257cf970-83b7-4f1d-9e59-5b57d8c09cf8,238.58068853615345,7.681748649996262,1,0.6331979812616138,4.876117886644675,1,0.5694705599183945,1.2026685411800082,82.3451007604599,82.3451007604599,trailing_ma_cross,20D,49,3.397181692289458,39816425472.0
3,MSFT,equity,2024-06-12,2024-07-16,435.46218418654644,453.9699411432906,32,ecacb8fb-c1dd-416a-a16c-f50d0b2ad810,02b1c2ef-fc56-4c51-99fe-b3695963e4d6,576.8533770792994,3.266030964246595,1,5.944624516794434,5.505263456926238,1,9.450221019719692,15.394845536514126,415.2236387729645,415.2236387729645,trailing_ma_cross,20D,34,0.9144805903058495,7789883904.0
4,AMZN,equity,2024-06-24,2024-07-16,189.50514917462593,195.55054208406193,25,842de308-4f81-40d7-bcea-8e6e219ac22b,e08ba39a-ad3b-4203-94c4-dc65d3b33048,144.8032918621407,9.250902755894064,1,4.856497139825721,2.017191807731421,1,1.4750337339336752,6.331530873759396,180.37666034698486,180.37666034698486,trailing_ma_cross,20D,22,0.6622556069883718,6519474688.0
5,GOOGL,equity,2024-06-24,2024-07-18,180.24773149083845,181.84939169322124,26,0b6306b9-68e9-43bd-9022-28ff71065205,4dc865d7-62f2-4fb5-83ab-51c3a5fdf243,36.324981397356076,4.869439772746944,1,2.7506783308153215,4.430329566585841,1,2.567505533781107,5.318183864596429,171.28562998771667,171.28562998771667,trailing_ma_cross,20D,24,0.1787148027530018,4336733696.0
6,AAPL,equity,2024-06-04,2024-07-25,194.73220703659254,218.79877727385968,54,f3234165-f76f-4768-9336-89c935b91ab2,63f8010b-e7da-49f7-8245-2d2bc88508eb,1285.0282420432939,4.994606956622111,1,6.303652432091649,5.993486790814735,1,8.262898337040227,14.566550769131876,186.211217045784,186.211217045784,trailing_ma_cross,20D,51,2.82438663385679,10141179904.0
7,NVDA,equity,2024-08-19,2024-09-04,124.36593383067175,105.36697794652618,43,f60cf7c2-a0cf-48fb-9d3d-e4b0635acfc5,71dfaee3-08b2-494e-80d9-e4b888ed82c8,-823.4900674513705,6.914632460488798,1,4.232535824563517,4.081748798825443,1,2.3024286085471934,6.53496443311071,106.78839802742004,106.78839802742004,trailing_ma_cross,20D,16,-1.0808657195641107,40851251200.0
8,AAPL,equity,2024-08-30,2024-09-05,230.32276236760296,221.52215646381092,63,00433564-6dfe-4fdd-91ba-082411b23768,6cf81a05-f94d-4111-9550-47d2c488b0eb,-572.1296302435103,5.767406263895804,1,9.819732540015098,4.640430284899143,1,7.871725764596267,17.691458304611366,217.61984539031982,217.61984539031982,trailing_ma_cross,20D,6,-0.6928019697783063,11058880512.0
9,NVDA,equity,2024-10-15,2024-11-01,137.9310822593109,134.66614346188746,63,c485ea91-a98b-46db-b8fc-b25ac0c1cfb1,b9a4d32a-5857-46b0-99d6-5bd41f34072c,-213.39093551604603,4.43077858032018,1,4.719160952693752,2.513250714306715,1,2.9806303256755617,7.699791278369314,126.02260208129883,126.02260208129883,trailing_ma_cross,20D,17,-0.2741692263511387,33491732480.0
10,AMZN,equity,2024-10-30,2024-11-01,194.7355775262407,198.82413913357453,65,99e2a575-8639-4834-854c-e9c019359749,45962d00-9a93-4991-8bd7-fa36cf76faf8,249.1398991611704,2.083782351664031,1,3.9033938919074043,8.837229468617192,1,12.713211423622088,16.61660531552949,181.2851506471634,181.2851506471634,trailing_ma_cross,20D,2,0.30397262808764625,5458917376.0
11,NVDA,equity,2024-11-07,2024-11-18,146.42629746980512,139.4691079989549,65,a45ccb45-b807-49c6-894d-4b5915fd0c46,6acb8a3d-e22a-495b-bb13-6c1be46077f4,-458.44313137372154,2.4795464381456434,1,3.311731161777446,2.214480361654223,1,2.9140846066804715,6.225815768457918,133.80736899375916,133.80736899375916,trailing_ma_cross,20D,11,-0.5513296540238563,31102074880.0
12,AMZN,equity,2024-11-04,2024-11-22,196.47887660484386,198.09973215377082,44,3909f14a-eed5-4ce5-8283-ec0d475a9dbc,a5583fb1-6551-4a9f-960e-37b69f1d8293,61.70383289097372,1.4700767141910998,1,2.1353987509010257,7.579714816100672,1,7.478412510911241,9.613811261812266,185.79038262367249,185.79038262367249,trailing_ma_cross,20D,18,0.15164489513510687,6632355328.0
13,GOOGL,equity,2024-11-08,2024-11-22,180.771920390184,165.78055910945073,69,97585b57-ee98-4e78-a605-03b2d6620495,c2a3dfe9-e473-4785-a5fb-b7dc2251e90f,-1050.3483412581518,7.025719766467059,1,10.010690945414195,4.187337444024926,1,5.933721942142905,15.9444128875571,170.69282603263855,170.69282603263855,hard_stop,20D,14,-1.4873718559356852,4470052352.0
14,AMZN,equity,2024-12-05,2024-12-31,218.13742153121734,222.9023858639896,14,27ec6a61-96d5-481e-9385-9342867f5ddf,7d590caf-6b73-4ce5-9425-527a8e0c83b2,63.71108493240972,4.926971174697238,1,1.8100518933536283,2.8080853465519486,1,1.1883638330481778,2.998415726401806,205.42332434654236,205.42332434654236,trailing_ma_cross,20D,26,0.3747780328842956,8871530496.0
15,AAPL,equity,2024-11-27,2025-01-03,234.46847816526258,243.2558705885138,13,c228ac21-70fe-49fe-90dc-630b57de50a1,d9d936a1-def3-40f4-a502-ab61ef44f116,112.21668436035476,0.14850094582759743,1,0.3500734496214299,4.278847040459213,1,1.669343692289657,2.0194171419110867,225.50266635417938,225.50266635417938,trailing_ma_cross,20D,37,0.9801000298030542,10688753664.0
16,GOOGL,equity,2024-12-11,2025-01-10,185.43492999410316,194.1704669759076,53,4d1cb851-587e-4496-b5c5-47ec70c92d21,598197b6-53eb-4231-b092-5d7ee3ee27e6,447.7497453792856,6.741807628046928,1,7.608688244333889,6.4093874886790925,1,7.625026412016014,15.233714656349903,174.77233624458313,174.77233624458313,data_missing,20D,30,0.8192694185875431,4866446336.0
17,NVDA,equity,2025-01-07,2025-01-10,153.11999834527052,137.35179556367373,50,b2aedfa9-b45b-4bfd-87b3-3192906552b8,28fdb20f-5240-4c40-aa4c-af7f39c45284,-799.2716840835513,5.881171449492072,1,5.268224804798744,7.144517042473673,1,5.593320198913503,10.861545003712248,136.10849165916443,136.10849165916443,data_missing,20D,3,-0.9269139455163748,27653910528.0
18,GOOGL,equity,2025-01-22,2025-01-28,199.12156243442678,192.7443039782333,61,57a75ea2-4d18-444c-8c5d-1fe84c924780,160df2b6-cfd0-4195-9946-25cbc59d8816,-395.20192584408954,3.092779894910457,1,4.971260436986153,0.03585768615166973,1,1.2178995793006215,6.189160016286775,185.87931036949158,185.87931036949158,trailing_ma_cross,20D,6,-0.48158413122796073,4608060416.0
19,MSFT,equity,2025-01-23,2025-01-31,442.0,418.69807255611397,33,0c149d58-7fee-4fdf-ba74-6d818def46c6,7d3fa694-8faa-473f-acf9-9fa82b09bdf0,-781.1016166939639,0.0,1,1.4586000000000001,6.729161841167733,1,10.679411045724944,12.138011045724944,423.94322538375854,423.94322538375854,hard_stop,20D,8,-1.2904811595159824,8581423616.0
20,GOOGL,equity,2025-02-03,2025-02-06,200.71821912708992,189.43066337856757,27,bd80611b-d54d-4def-892f-0d775e92df62,a376bb16-2702-4610-945e-2ad4c39ded79,-308.4507686167669,1.4059836235196688,1,1.303896820036889,3.6589246138483666,1,2.3828665866264886,3.6867634066633777,191.7574954032898,191.7574954032898,hard_stop,20D,3,-1.2596700999208401,4894247936.0
