week,week_start,week_end,start_equity,end_equity,weekly_return,weekly_return_pct,trades,realized_pnl,volatility_annualized,max_drawdown,max_drawdown_pct
2024-12-02/2024-12-08,2024-12-02,2024-12-08,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,1.0927430277296681,0.0,0.0
2024-12-09/2024-12-15,2024-12-09,2024-12-15,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-12-16/2024-12-22,2024-12-16,2024-12-22,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-12-23/2024-12-29,2024-12-23,2024-12-29,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-12-30/2025-01-05,2024-12-30,2025-01-05,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-06/2025-01-12,2025-01-06,2025-01-12,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-13/2025-01-19,2025-01-13,2025-01-19,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-20/2025-01-26,2025-01-20,2025-01-26,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-27/2025-02-02,2025-01-27,2025-02-02,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-03/2025-02-09,2025-02-03,2025-02-09,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-10/2025-02-16,2025-02-10,2025-02-16,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-17/2025-02-23,2025-02-17,2025-02-23,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-24/2025-03-02,2025-02-24,2025-03-02,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-03/2025-03-09,2025-03-03,2025-03-09,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-10/2025-03-16,2025-03-10,2025-03-16,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-17/2025-03-23,2025-03-17,2025-03-23,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-24/2025-03-30,2025-03-24,2025-03-30,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-31/2025-04-06,2025-03-31,2025-03-31,989.0482143402095,989.0482143402095,0.0,0.0,0,0.0,0.0,0.0,0.0
